OID_,block_vtda,state,Shape_Length,Shape_Area,ID,OBJECTID,Join_Count,TARGET_FID,ID_1,DISTRICT,POPULATION,sld_u22,Shape_Length_1,Shape_Area_1
1053,35023000005,35,1.293686732999570,0.047279731835502,1052,1053,1,1053,21,28,51528,35028,7.331005548692349,1.725798605780506
1054,35023000006,35,3.523243521299019,0.526933307432503,1053,1054,1,1054,21,28,51528,35028,7.331005548692349,1.725798605780506
1055,35025000002,35,1.589044134378183,0.097824261306001,1054,1055,1,1055,20,27,51855,35027,7.436889314419262,2.347302385567501
1056,35025000003,35,1.914275834244095,0.200311265066500,1055,1056,1,1056,20,27,51855,35027,7.436889314419262,2.347302385567501
1057,35025000009,35,0.040507473974743,0.000096931348000,1056,1057,1,1057,36,41,51779,35041,5.160966032118664,0.788400389603501
1058,35025000010,35,1.038020760251778,0.046917862035999,1057,1058,1,1058,37,42,51154,35042,6.415598168334775,0.655867650151503
1059,35025000011,35,0.131291891148530,0.000503272120500,1058,1059,1,1059,36,41,51779,35041,5.160966032118664,0.788400389603501
1060,35025000012,35,0.042055762198691,0.000082384339500,1059,1060,1,1060,36,41,51779,35041,5.160966032118664,0.788400389603501
1061,35025000013,35,1.445128755338045,0.082376985183001,1060,1061,1,1061,37,42,51154,35042,6.415598168334775,0.655867650151503
1062,35025000014,35,0.070706126815124,0.000220792585500,1061,1062,1,1062,36,41,51779,35041,5.160966032118664,0.788400389603501
1063,35025000015,35,1.341946116072593,0.078948255201000,1062,1063,1,1063,36,41,51779,35041,5.160966032118664,0.788400389603501
1064,35025000016,35,0.058708654931073,0.000154010949500,1063,1064,1,1064,36,41,51779,35041,5.160966032118664,0.788400389603501
1065,35025000017,35,0.032925407739210,0.000050234203500,1064,1065,1,1065,36,41,51779,35041,5.160966032118664,0.788400389603501
1066,35025000018,35,0.576484489391683,0.015646469097000,1065,1066,1,1066,37,42,51154,35042,6.415598168334775,0.655867650151503
1067,35025000019,35,0.135830903502427,0.000704294966500,1066,1067,1,1067,37,42,51154,35042,6.415598168334775,0.655867650151503
1068,35025000020,35,0.137371814017839,0.000748203559500,1067,1068,1,1068,37,42,51154,35042,6.415598168334775,0.655867650151503
1069,35025000021,35,0.662363075867977,0.023415503322001,1068,1069,1,1069,37,42,51154,35042,6.415598168334775,0.655867650151503
1070,35025000022,35,0.210791461784102,0.001454978709500,1069,1070,1,1070,37,42,51154,35042,6.415598168334775,0.655867650151503
1071,35025000023,35,0.047738290092846,0.000127039524500,1070,1071,1,1071,37,42,51154,35042,6.415598168334775,0.655867650151503
1072,35025000024,35,0.030631488180727,0.000057421153500,1071,1072,1,1072,37,42,51154,35042,6.415598168334775,0.655867650151503
1073,35025000025,35,0.036618383263414,0.000081729567500,1072,1073,1,1073,37,42,51154,35042,6.415598168334775,0.655867650151503
1074,35025000026,35,0.294721106276424,0.004807176104500,1073,1074,1,1074,37,42,51154,35042,6.415598168334775,0.655867650151503
1075,35025000027,35,0.239491702213682,0.002797985284999,1074,1075,1,1075,37,42,51154,35042,6.415598168334775,0.655867650151503
1076,35025000028,35,0.043943015537481,0.000113892597500,1075,1076,1,1076,37,42,51154,35042,6.415598168334775,0.655867650151503
1077,35025000029,35,0.043318909198427,0.000112419703500,1076,1077,1,1077,37,42,51154,35042,6.415598168334775,0.655867650151503
1078,35025000030,35,0.029441792701883,0.000048862313500,1077,1078,1,1078,37,42,51154,35042,6.415598168334775,0.655867650151503
1079,35025000031,35,0.468432291791281,0.006424805036000,1078,1079,1,1079,36,41,51779,35041,5.160966032118664,0.788400389603501
1080,35025000032,35,0.036463774277740,0.000066599996500,1079,1080,1,1080,36,41,51779,35041,5.160966032118664,0.788400389603501
1081,35025000033,35,0.032457067934241,0.000058835701000,1080,1081,1,1081,37,42,51154,35042,6.415598168334775,0.655867650151503
1082,35025000034,35,0.044644147740901,0.000094195218500,1081,1082,1,1082,36,41,51779,35041,5.160966032118664,0.788400389603501
1083,35025000035,35,0.062849832705767,0.000157982286500,1082,1083,1,1083,36,41,51779,35041,5.160966032118664,0.788400389603501
1084,35025000036,35,0.190028790423040,0.001561798698501,1083,1084,1,1084,36,41,51779,35041,5.160966032118664,0.788400389603501
1085,35025000041,35,0.102602385749005,0.000386342427000,1084,1085,1,1085,37,42,51154,35042,6.415598168334775,0.655867650151503
1086,35025000042,35,0.034820780743386,0.000057177727000,1085,1086,1,1086,37,42,51154,35042,6.415598168334775,0.655867650151503
1087,35025000043,35,0.151280295481755,0.000805427515000,1086,1087,1,1087,37,42,51154,35042,6.415598168334775,0.655867650151503
1088,35025000044,35,0.049533584359182,0.000090656288000,1087,1088,1,1088,37,42,51154,35042,6.415598168334775,0.655867650151503
1089,35025000051,35,0.031687281388051,0.000062256966000,1088,1089,1,1089,36,41,51779,35041,5.160966032118664,0.788400389603501
1090,35025000052,35,0.063106651506220,0.000105863272500,1089,1090,1,1090,36,41,51779,35041,5.160966032118664,0.788400389603501
1091,35025000053,35,0.438478558405532,0.008369293514999,1090,1091,1,1091,36,41,51779,35041,5.160966032118664,0.788400389603501
1092,35025000054,35,0.045987069225567,0.000092381863000,1091,1092,1,1092,36,41,51779,35041,5.160966032118664,0.788400389603501
1093,35025000055,35,0.035625986582493,0.000055292705000,1092,1093,1,1093,36,41,51779,35041,5.160966032118664,0.788400389603501
1094,35025000056,35,0.794042810016689,0.019391960632001,1093,1094,1,1094,37,42,51154,35042,6.415598168334775,0.655867650151503
1095,35025000057,35,0.166257624514895,0.000951720476000,1094,1095,1,1095,37,42,51154,35042,6.415598168334775,0.655867650151503
1096,35025000058,35,0.039674273271977,0.000080254170000,1095,1096,1,1096,36,41,51779,35041,5.160966032118664,0.788400389603501
1097,35025000059,35,0.128005600583987,0.000679940311001,1096,1097,1,1097,36,41,51779,35041,5.160966032118664,0.788400389603501
1098,35025000061,35,0.103112665656652,0.000494458303999,1097,1098,1,1098,36,41,51779,35041,5.160966032118664,0.788400389603501
1099,35025000062,35,1.871044941189948,0.148774077545501,1098,1099,1,1099,36,41,51779,35041,5.160966032118664,0.788400389603501
1100,35025000071,35,2.064095276124391,0.137146820666996,1099,1100,1,1100,36,41,51779,35041,5.160966032118664,0.788400389603501
1101,35025000072,35,0.634995026392074,0.019585419807502,1100,1101,1,1101,36,41,51779,35041,5.160966032118664,0.788400389603501
1102,35025000073,35,1.721610428466567,0.146505243756003,1101,1102,1,1102,36,41,51779,35041,5.160966032118664,0.788400389603501
1103,35025000074,35,1.020786552564917,0.046112513710000,1102,1103,1,1103,36,41,51779,35041,5.160966032118664,0.788400389603501
1104,35027000001,35,3.221713426294686,0.355068265678503,1103,1104,1,1104,27,33,51905,35033,7.060402296622091,1.664019922044009
1105,35027000002,35,1.059168878515383,0.044383816069501,1104,1105,1,1105,27,33,51905,35033,7.060402296622091,1.664019922044009
1106,35027000003,35,0.304002893714382,0.004765310729500,1105,1106,1,1106,27,33,51905,35033,7.060402296622091,1.664019922044009
1107,35027000004,35,0.290759085326234,0.002543454048000,1106,1107,1,1107,27,33,51905,35033,7.060402296622091,1.664019922044009
1108,35027000005,35,0.220250285047169,0.001445040062500,1107,1108,1,1108,27,33,51905,35033,7.060402296622091,1.664019922044009
1109,35027000006,35,0.171527240866425,0.000982876762000,1108,1109,1,1109,27,33,51905,35033,7.060402296622091,1.664019922044009
1110,35027000007,35,0.206816954143366,0.001823538930000,1109,1110,1,1110,27,33,51905,35033,7.060402296622091,1.664019922044009
1111,35027000008,35,0.133552707138282,0.000792488028500,1110,1111,1,1111,27,33,51905,35033,7.060402296622091,1.664019922044009
1112,35027000009,35,0.176028728551684,0.001613809588999,1111,1112,1,1112,27,33,51905,35033,7.060402296622091,1.664019922044009
1113,35027000010,35,0.393079989769239,0.003953522529000,1112,1113,1,1113,27,33,51905,35033,7.060402296622091,1.664019922044009
1114,35027000011,35,0.234607264923939,0.001751061012000,1113,1114,1,1114,27,33,51905,35033,7.060402296622091,1.664019922044009
1115,35027000012,35,0.963197081069443,0.023626447099001,1114,1115,1,1115,27,33,51905,35033,7.060402296622091,1.664019922044009
1116,35027000013,35,1.558666323696017,0.108079860121000,1115,1116,1,1116,27,33,51905,35033,7.060402296622091,1.664019922044009
1117,35027000014,35,0.573679364632971,0.012035456754000,1116,1117,1,1117,27,33,51905,35033,7.060402296622091,1.664019922044009
1118,35027000015,35,2.491146299824293,0.194023238018501,1117,1118,1,1118,27,33,51905,35033,7.060402296622091,1.664019922044009
1119,35027000016,35,1.378583742106888,0.063882326585500,1118,1119,1,1119,27,33,51905,35033,7.060402296622091,1.664019922044009
1120,35027000017,35,1.082887937987579,0.025372985484000,1119,1120,1,1120,27,33,51905,35033,7.060402296622091,1.664019922044009
1121,35027000018,35,0.127528652756599,0.000602778397999,1120,1121,1,1121,27,33,51905,35033,7.060402296622091,1.664019922044009
1122,35027000019,35,1.873587729500687,0.117543642602000,1121,1122,1,1122,27,33,51905,35033,7.060402296622091,1.664019922044009
1123,35027000020,35,0.490774143320024,0.009598210546000,1122,1123,1,1123,27,33,51905,35033,7.060402296622091,1.664019922044009
1124,35027000021,35,0.183459249062424,0.000934010694500,1123,1124,1,1124,27,33,51905,35033,7.060402296622091,1.664019922044009
1125,35027000022,35,0.074484965626194,0.000176588043500,1124,1125,1,1125,27,33,51905,35033,7.060402296622091,1.664019922044009
1126,35027000023,35,0.352970875139559,0.002614036235999,1125,1126,1,1126,27,33,51905,35033,7.060402296622091,1.664019922044009
1127,35027000024,35,0.123039803578011,0.000685576276000,1126,1127,1,1127,27,33,51905,35033,7.060402296622091,1.664019922044009
1128,35027000025,35,0.164142427624130,0.001519582435500,1127,1128,1,1128,27,33,51905,35033,7.060402296622091,1.664019922044009
1129,35027000026,35,0.674813525276123,0.006800250317000,1128,1129,1,1129,27,33,51905,35033,7.060402296622091,1.664019922044009
1130,35027000027,35,0.318093497652477,0.004140753785500,1129,1130,1,1130,27,33,51905,35033,7.060402296622091,1.664019922044009
1131,35027000028,35,3.260001332189590,0.226769042495502,1130,1131,1,1131,27,33,51905,35033,7.060402296622091,1.664019922044009
1132,35028000001,35,0.651376936171455,0.011329646741000,1131,1132,1,1132,39,6,51532,35006,7.287348947688177,0.595562068563500
1133,35028000002,35,0.087286365348067,0.000291846458500,1132,1133,1,1133,39,6,51532,35006,7.287348947688177,0.595562068563500
1134,35028000003,35,0.069894988466044,0.000141453456500,1133,1134,1,1134,39,6,51532,35006,7.287348947688177,0.595562068563500
1135,35028000004,35,0.050617446542780,0.000069767653000,1134,1135,1,1135,39,6,51532,35006,7.287348947688177,0.595562068563500
1136,35028000005,35,0.031918968027650,0.000056654561000,1135,1136,1,1136,39,6,51532,35006,7.287348947688177,0.595562068563500
1137,35028000006,35,0.056635067987701,0.000090545835000,1136,1137,1,1137,39,6,51532,35006,7.287348947688177,0.595562068563500
1138,35028000007,35,0.057272022749176,0.000120246980000,1137,1138,1,1138,39,6,51532,35006,7.287348947688177,0.595562068563500
1139,35028000008,35,0.202159299505418,0.001253054255500,1138,1139,1,1139,38,5,49357,35005,6.266535837736372,0.625411196881496
1140,35028000009,35,0.125793805400957,0.000490637577500,1139,1140,1,1140,38,5,49357,35005,6.266535837736372,0.625411196881496
1141,35028000010,35,0.080985652178710,0.000127969031500,1140,1141,1,1141,38,5,49357,35005,6.266535837736372,0.625411196881496
1142,35028000011,35,0.147436562965250,0.000455398019000,1141,1142,1,1142,38,5,49357,35005,6.266535837736372,0.625411196881496
1143,35028000012,35,0.098732990519640,0.000221186079500,1142,1143,1,1143,38,5,49357,35005,6.266535837736372,0.625411196881496
1144,35028000013,35,0.358975840879326,0.004354550698000,1143,1144,1,1144,38,5,49357,35005,6.266535837736372,0.625411196881496
1145,35028000014,35,0.361182539618386,0.004087316513999,1144,1145,1,1145,38,5,49357,35005,6.266535837736372,0.625411196881496
1146,35028000015,35,0.058424368554833,0.000148015929500,1145,1146,1,1146,38,5,49357,35005,6.266535837736372,0.625411196881496
1147,35028000016,35,0.065616009718302,0.000159163566500,1146,1147,1,1147,38,5,49357,35005,6.266535837736372,0.625411196881496
1148,35028000017,35,0.073022081583255,0.000134430216500,1147,1148,1,1148,38,5,49357,35005,6.266535837736372,0.625411196881496
1149,35028000018,35,0.043408614222284,0.000078075697500,1148,1149,1,1149,38,5,49357,35005,6.266535837736372,0.625411196881496
1150,35028000019,35,0.065390780123467,0.000066605008000,1149,1150,1,1150,38,5,49357,35005,6.266535837736372,0.625411196881496
1151,35028000020,35,0.353337346917385,0.004269673770000,1150,1151,1,1151,38,5,49357,35005,6.266535837736372,0.625411196881496
1152,35028000021,35,0.102432861634514,0.000278717528000,1151,1152,1,1152,38,5,49357,35005,6.266535837736372,0.625411196881496
1153,35029000001,35,1.362608398770588,0.102113375218000,1152,1153,1,1153,21,28,51528,35028,7.331005548692349,1.725798605780506
1154,35029000002,35,1.995082735032971,0.199434720405999,1153,1154,1,1154,29,35,51861,35035,16.664763952055100,5.245034475023998
1155,35029000003,35,0.751644436304488,0.010504836613001,1154,1155,1,1155,29,35,51861,35035,16.664763952055100,5.245034475023998
1156,35029000004,35,1.862367098202824,0.082317774305503,1155,1156,1,1156,21,28,51528,35028,7.331005548692349,1.725798605780506
1157,35029000005,35,0.106648391496991,0.000457957877500,1156,1157,1,1157,21,28,51528,35028,7.331005548692349,1.725798605780506
1158,35029000006,35,0.053247636273398,0.000171784470000,1157,1158,1,1158,21,28,51528,35028,7.331005548692349,1.725798605780506
1159,35029000007,35,0.472719291589934,0.003232267039999,1158,1159,1,1159,21,28,51528,35028,7.331005548692349,1.725798605780506
1160,35029000008,35,0.067992658550810,0.000251713153500,1159,1160,1,1160,21,28,51528,35028,7.331005548692349,1.725798605780506
1161,35029000009,35,0.060367598360297,0.000167817840000,1160,1161,1,1161,21,28,51528,35028,7.331005548692349,1.725798605780506
1162,35029000010,35,0.053195960529817,0.000146867431000,1161,1162,1,1162,21,28,51528,35028,7.331005548692349,1.725798605780506
1163,35029000011,35,0.075934447887766,0.000189043865000,1162,1163,1,1163,21,28,51528,35028,7.331005548692349,1.725798605780506
1164,35029000012,35,0.051319680811082,0.000161164358000,1163,1164,1,1164,21,28,51528,35028,7.331005548692349,1.725798605780506
1165,35029000013,35,1.812378787435299,0.162282891051501,1164,1165,1,1165,21,28,51528,35028,7.331005548692349,1.725798605780506
1166,35029000014,35,1.767351041775772,0.161799548679500,1165,1166,1,1166,21,28,51528,35028,7.331005548692349,1.725798605780506
1167,35029000015,35,0.066493857287653,0.000223773356000,1166,1167,1,1167,21,28,51528,35028,7.331005548692349,1.725798605780506
1168,35029000016,35,0.462978057678941,0.006317843595500,1167,1168,1,1168,21,28,51528,35028,7.331005548692349,1.725798605780506
1169,35029000017,35,0.370050310643933,0.004649138333999,1168,1169,1,1169,21,28,51528,35028,7.331005548692349,1.725798605780506
1170,35031000001,35,0.752975525077316,0.023410714371001,1169,1170,1,1170,34,4,48235,35004,9.749321293540461,1.013702349485003
1171,35031000002,35,0.431240475441522,0.004920889182500,1170,1171,1,1171,23,3,47240,35003,8.518162176062154,0.751500889506999
1172,35031000003,35,0.768798004170663,0.021272632478000,1171,1172,1,1172,34,4,48235,35004,9.749321293540461,1.013702349485003
1173,35031000004,35,1.156644853615186,0.026846627115000,1172,1173,1,1173,34,4,48235,35004,9.749321293540461,1.013702349485003
1174,35031000005,35,1.238906590955563,0.045881354251500,1173,1174,1,1174,23,3,47240,35003,8.518162176062154,0.751500889506999
1175,35031000006,35,0.945495565448821,0.028457278334500,1174,1175,1,1175,23,3,47240,35003,8.518162176062154,0.751500889506999
1176,35031000007,35,1.412136253105494,0.076493622280000,1175,1176,1,1176,23,3,47240,35003,8.518162176062154,0.751500889506999
1177,35031000008,35,2.071287993250593,0.053663523516999,1176,1177,1,1177,23,3,47240,35003,8.518162176062154,0.751500889506999
1178,35031000009,35,0.500220609686175,0.009006288941499,1177,1178,1,1178,15,22,49066,35022,13.039145162355252,2.844550826013508
1179,35031000010,35,0.656584276692660,0.005948405277500,1178,1179,1,1179,15,22,49066,35022,13.039145162355252,2.844550826013508
1180,35031000011,35,3.152586122898361,0.155298767568501,1179,1180,1,1180,15,22,49066,35022,13.039145162355252,2.844550826013508
1181,35031000012,35,0.701411565086361,0.021197119619499,1180,1181,1,1181,15,22,49066,35022,13.039145162355252,2.844550826013508
1182,35031000013,35,1.428174803504445,0.064601525941500,1181,1182,1,1182,15,22,49066,35022,13.039145162355252,2.844550826013508
1183,35031000014,35,2.685175535148944,0.235527766939500,1182,1183,1,1183,15,22,49066,35022,13.039145162355252,2.844550826013508
1184,35031000015,35,1.663195917508692,0.040954958539500,1183,1184,1,1184,15,22,49066,35022,13.039145162355252,2.844550826013508
1185,35031000016,35,0.489008438203728,0.004900158927000,1184,1185,1,1185,15,22,49066,35022,13.039145162355252,2.844550826013508
1186,35031000017,35,1.026798367655654,0.026895279760501,1185,1186,1,1186,34,4,48235,35004,9.749321293540461,1.013702349485003
1187,35031000018,35,0.890508462443572,0.025787841856500,1186,1187,1,1187,34,4,48235,35004,9.749321293540461,1.013702349485003
1188,35031000019,35,0.943492023472515,0.022531660894000,1187,1188,1,1188,34,4,48235,35004,9.749321293540461,1.013702349485003
1189,35031000020,35,0.797265471270336,0.013334094712500,1188,1189,1,1189,23,3,47240,35003,8.518162176062154,0.751500889506999
1190,35031000021,35,0.736461045909338,0.009137254699000,1189,1190,1,1190,23,3,47240,35003,8.518162176062154,0.751500889506999
1191,35031000022,35,1.872878908890776,0.028128471890501,1190,1191,1,1191,34,4,48235,35004,9.749321293540461,1.013702349485003
1192,35031000023,35,1.150429728876386,0.015590185242500,1191,1192,1,1192,34,4,48235,35004,9.749321293540461,1.013702349485003
1193,35031000024,35,0.670715764526592,0.019862758324500,1192,1193,1,1193,34,4,48235,35004,9.749321293540461,1.013702349485003
1194,35031000025,35,1.185001755718455,0.031876787261000,1193,1194,1,1194,34,4,48235,35004,9.749321293540461,1.013702349485003
1195,35031000026,35,0.862517327514224,0.023411234390000,1194,1195,1,1195,34,4,48235,35004,9.749321293540461,1.013702349485003
1196,35031000027,35,0.735563801441906,0.024822103147500,1195,1196,1,1196,24,30,48020,35030,10.522334260115246,1.323265848117495
1197,35031000028,35,1.103595213679516,0.042776847632501,1196,1197,1,1197,34,4,48235,35004,9.749321293540461,1.013702349485003
1198,35031000029,35,0.581813270095739,0.016753215077498,1197,1198,1,1198,24,30,48020,35030,10.522334260115246,1.323265848117495
1199,35031000030,35,1.065914648137591,0.043514636798498,1198,1199,1,1199,24,30,48020,35030,10.522334260115246,1.323265848117495
1200,35031000031,35,0.302042027195649,0.002142018415500,1199,1200,1,1200,23,3,47240,35003,8.518162176062154,0.751500889506999
1201,35031000032,35,0.179140728710522,0.000916787475500,1200,1201,1,1201,23,3,47240,35003,8.518162176062154,0.751500889506999
1202,35031000033,35,0.085349894419147,0.000353594850000,1201,1202,1,1202,23,3,47240,35003,8.518162176062154,0.751500889506999
1203,35031000034,35,0.065604890109535,0.000174115105000,1202,1203,1,1203,23,3,47240,35003,8.518162176062154,0.751500889506999
1204,35031000035,35,0.163643723120570,0.000794075097500,1203,1204,1,1204,23,3,47240,35003,8.518162176062154,0.751500889506999
1205,35031000036,35,0.320847040834246,0.001988882369000,1204,1205,1,1205,34,4,48235,35004,9.749321293540461,1.013702349485003
1206,35031000037,35,0.043021667755172,0.000088962849000,1205,1206,1,1206,23,3,47240,35003,8.518162176062154,0.751500889506999
1207,35031000038,35,0.036649186781929,0.000043949947000,1206,1207,1,1207,23,3,47240,35003,8.518162176062154,0.751500889506999
1208,35031000039,35,0.036750558020767,0.000063803919500,1207,1208,1,1208,23,3,47240,35003,8.518162176062154,0.751500889506999
1209,35031000040,35,0.037382760097640,0.000047065047500,1208,1209,1,1209,23,3,47240,35003,8.518162176062154,0.751500889506999
1210,35031000041,35,0.053763079929212,0.000159443945500,1209,1210,1,1210,23,3,47240,35003,8.518162176062154,0.751500889506999
1211,35031000042,35,0.040226683609995,0.000060745953000,1210,1211,1,1211,23,3,47240,35003,8.518162176062154,0.751500889506999
1212,35031000043,35,0.077621910133592,0.000128760307000,1211,1212,1,1212,23,3,47240,35003,8.518162176062154,0.751500889506999
1213,35031000044,35,0.046406170626848,0.000049449750000,1212,1213,1,1213,34,4,48235,35004,9.749321293540461,1.013702349485003
1214,35031000045,35,0.103550266399839,0.000429780673000,1213,1214,1,1214,34,4,48235,35004,9.749321293540461,1.013702349485003
1215,35031000046,35,0.048126264521572,0.000093891291000,1214,1215,1,1215,34,4,48235,35004,9.749321293540461,1.013702349485003
1216,35031000047,35,0.102598590031883,0.000176184137500,1215,1216,1,1216,23,3,47240,35003,8.518162176062154,0.751500889506999
1217,35031000048,35,0.051456350901095,0.000112394863500,1216,1217,1,1217,34,4,48235,35004,9.749321293540461,1.013702349485003
1218,35031000049,35,0.098462963959352,0.000229492981000,1217,1218,1,1218,23,3,47240,35003,8.518162176062154,0.751500889506999
1219,35031000050,35,0.298544240584396,0.002874249756500,1218,1219,1,1219,23,3,47240,35003,8.518162176062154,0.751500889506999
1220,35031000051,35,0.799943231850322,0.015245139107500,1219,1220,1,1220,15,22,49066,35022,13.039145162355252,2.844550826013508
1221,35031000052,35,1.305176201355879,0.024379895702500,1220,1221,1,1221,34,4,48235,35004,9.749321293540461,1.013702349485003
1222,35031000053,35,1.010387712103462,0.009781341893500,1221,1222,1,1222,34,4,48235,35004,9.749321293540461,1.013702349485003
1223,35031000054,35,1.182845070457778,0.019466580818500,1222,1223,1,1223,34,4,48235,35004,9.749321293540461,1.013702349485003
1224,35031000055,35,0.217398387284629,0.001658469756500,1223,1224,1,1224,34,4,48235,35004,9.749321293540461,1.013702349485003
1225,35031000056,35,0.105350654023307,0.000301114501500,1224,1225,1,1225,34,4,48235,35004,9.749321293540461,1.013702349485003
1226,35031000057,35,0.621217525383946,0.011691476347500,1225,1226,1,1226,34,4,48235,35004,9.749321293540461,1.013702349485003
1227,35031000058,35,0.473741807527981,0.004824319320500,1226,1227,1,1227,23,3,47240,35003,8.518162176062154,0.751500889506999
1228,35031000059,35,0.026448662249932,0.000025678869000,1227,1228,1,1228,23,3,47240,35003,8.518162176062154,0.751500889506999
1229,35031000060,35,1.544337525229735,0.042541175575000,1228,1229,1,1229,15,22,49066,35022,13.039145162355252,2.844550826013508
1230,35031000061,35,0.291568885191870,0.003194335900000,1229,1230,1,1230,15,22,49066,35022,13.039145162355252,2.844550826013508
1231,35031000062,35,1.994477737809512,0.065702614333001,1230,1231,1,1231,15,22,49066,35022,13.039145162355252,2.844550826013508
1232,35031000063,35,0.044335821963202,0.000083910123000,1231,1232,1,1232,23,3,47240,35003,8.518162176062154,0.751500889506999
1233,35031000064,35,0.183847842892903,0.001379421927500,1232,1233,1,1233,34,4,48235,35004,9.749321293540461,1.013702349485003
1234,35031000065,35,1.238302458962102,0.031161651163501,1233,1234,1,1234,34,4,48235,35004,9.749321293540461,1.013702349485003
1235,35033000001,35,0.774484373118751,0.013810804274500,1234,1235,1,1235,41,8,48310,35008,14.176693575452417,3.951687610210502
1236,35033000002,35,0.804861051247276,0.009357514155501,1235,1236,1,1236,41,8,48310,35008,14.176693575452417,3.951687610210502
1237,35033000003,35,0.844156696644042,0.022094473428999,1236,1237,1,1237,41,8,48310,35008,14.176693575452417,3.951687610210502
1238,35033000004,35,0.473841647341455,0.007367996549000,1237,1238,1,1238,41,8,48310,35008,14.176693575452417,3.951687610210502
1239,35033000005,35,1.499427815446579,0.047442707397500,1238,1239,1,1239,41,8,48310,35008,14.176693575452417,3.951687610210502
1240,35033000006,35,0.582768030203147,0.017652635670500,1239,1240,1,1240,41,8,48310,35008,14.176693575452417,3.951687610210502
1241,35033000007,35,0.584979311927499,0.010821595218000,1240,1241,1,1241,41,8,48310,35008,14.176693575452417,3.951687610210502
1242,35033000008,35,1.096088648175096,0.018644640317500,1241,1242,1,1242,41,8,48310,35008,14.176693575452417,3.951687610210502
1243,35033000009,35,1.733827469056945,0.105902886336503,1242,1243,1,1243,41,8,48310,35008,14.176693575452417,3.951687610210502
1244,35033000010,35,1.894513310480236,0.084345528155000,1243,1244,1,1244,41,8,48310,35008,14.176693575452417,3.951687610210502
1245,35033000011,35,2.293879388186205,0.161908712832000,1244,1245,1,1245,41,8,48310,35008,14.176693575452417,3.951687610210502
1246,35035000001,35,0.265479823486317,0.002383978293500,1245,1246,1,1246,28,34,51533,35034,8.447513748600761,1.775028157588999
1247,35035000002,35,2.874958926140821,0.258459267961999,1246,1247,1,1247,28,34,51533,35034,8.447513748600761,1.775028157588999
1248,35035000003,35,3.092926418625013,0.312504019753002,1247,1248,1,1248,28,34,51533,35034,8.447513748600761,1.775028157588999
1249,35035000004,35,3.028203788841151,0.190108689316500,1248,1249,1,1249,28,34,51533,35034,8.447513748600761,1.775028157588999
1250,35035000005,35,1.477137612879154,0.048092014624001,1249,1250,1,1250,28,34,51533,35034,8.447513748600761,1.775028157588999
1251,35035000006,35,1.341979953602372,0.043417062993500,1250,1251,1,1251,28,34,51533,35034,8.447513748600761,1.775028157588999
1252,35035000007,35,1.421104170669830,0.041025149437000,1251,1252,1,1252,28,34,51533,35034,8.447513748600761,1.775028157588999
1253,35035000008,35,1.421993583478382,0.034409388717500,1252,1253,1,1253,28,34,51533,35034,8.447513748600761,1.775028157588999
1254,35035000009,35,0.579794306371354,0.010554192647501,1253,1254,1,1254,28,34,51533,35034,8.447513748600761,1.775028157588999
1255,35035000010,35,0.526992907023592,0.006497301136500,1254,1255,1,1255,27,33,51905,35033,7.060402296622091,1.664019922044009
1256,35035000011,35,1.099638405186452,0.043054383990500,1255,1256,1,1256,27,33,51905,35033,7.060402296622091,1.664019922044009
1257,35035000012,35,0.647664008519667,0.014431657139000,1256,1257,1,1257,27,33,51905,35033,7.060402296622091,1.664019922044009
1258,35035000013,35,0.928361979693280,0.038102612316000,1257,1258,1,1258,27,33,51905,35033,7.060402296622091,1.664019922044009
1259,35035000014,35,1.247684620213518,0.083751858974000,1258,1259,1,1259,27,33,51905,35033,7.060402296622091,1.664019922044009
1260,35035000015,35,0.575509404285471,0.015963101835501,1259,1260,1,1260,28,34,51533,35034,8.447513748600761,1.775028157588999
1261,35035000016,35,1.617748609656820,0.102672905183498,1260,1261,1,1261,28,34,51533,35034,8.447513748600761,1.775028157588999
1262,35035000017,35,0.296632855185009,0.001875809799001,1261,1262,1,1262,28,34,51533,35034,8.447513748600761,1.775028157588999
1263,35035000018,35,0.466679835584881,0.006824999999000,1262,1263,1,1263,28,34,51533,35034,8.447513748600761,1.775028157588999
1264,35035000019,35,0.036373492643161,0.000081320511000,1263,1264,1,1264,28,34,51533,35034,8.447513748600761,1.775028157588999
1265,35035000020,35,0.038156318974041,0.000083719924500,1264,1265,1,1265,28,34,51533,35034,8.447513748600761,1.775028157588999
1266,35035000021,35,0.268822766006361,0.002312390189000,1265,1266,1,1266,28,34,51533,35034,8.447513748600761,1.775028157588999
1267,35035000022,35,0.032708183656162,0.000048722794500,1266,1267,1,1267,27,33,51905,35033,7.060402296622091,1.664019922044009
1268,35035000023,35,0.032615829866549,0.000043915636500,1267,1268,1,1268,27,33,51905,35033,7.060402296622091,1.664019922044009
1269,35035000024,35,0.171226011383295,0.000830983766000,1268,1269,1,1269,27,33,51905,35033,7.060402296622091,1.664019922044009
1270,35035000025,35,0.043245548785296,0.000065482837000,1269,1270,1,1270,27,33,51905,35033,7.060402296622091,1.664019922044009
1271,35035000026,35,0.036856430770706,0.000076611480000,1270,1271,1,1271,27,33,51905,35033,7.060402296622091,1.664019922044009
1272,35035000027,35,0.036394442355126,0.000062617495500,1271,1272,1,1272,27,33,51905,35033,7.060402296622091,1.664019922044009
