,block_vtda,total,nh_black,weighted_blk_sl_dist
534,51059000331,2979,38,21821.85055120564
535,51059000332,10071,2082,72286.70960076556
536,51059000333,2491,43,23703.144559062
537,51059000401,4933,579,66939.55752291462
538,51059000402,1803,159,23917.49728878094
539,51059000403,2160,388,30457.897363605727
540,51059000404,5788,999,82746.00948085186
541,51059000405,4977,1077,70506.90751050026
542,51059000406,3346,265,48617.748542328605
543,51059000408,4911,785,66456.99558131472
544,51059000409,7294,1072,102371.71353052199
545,51059000410,7211,984,101730.65642523505
546,51059000411,3640,288,50434.54034441121
547,51059000413,6646,2287,97080.17639983921
548,51059000415,5111,210,69628.5071542299
549,51059000417,6485,784,90449.08950122017
550,51059000418,4964,268,67840.54753276873
551,51059000419,5471,1016,78178.0909500539
552,51059000420,6817,1430,98616.76991869541
553,51059000421,5961,1296,85503.978510668
554,51059000422,5675,1367,78632.30695091811
555,51059000423,4060,323,54484.606881147054
556,51059000424,3629,512,52215.48466857103
557,51059000426,1908,14,26995.136083412006
558,51059000427,4264,756,62614.878923967226
559,51059000428,6853,1865,102124.58335677904
560,51059000429,10314,2550,149060.2976845122
561,51059000501,6933,1526,79819.43598772919
562,51059000502,1721,19,18169.76911458927
563,51059000503,2314,89,25371.91498560557
564,51059000504,5665,976,60497.74894797853
565,51059000505,5352,497,58875.24127369757
566,51059000506,5637,22,62877.89663149996
567,51059000507,6015,1063,71199.89979939254
568,51059000508,4264,134,43741.32821275444
569,51059000509,1843,459,21911.482183916836
570,51059000510,3485,240,40719.08387673419
571,51059000511,3633,207,37172.928522315044
572,51059000512,2108,40,21161.6908715674
573,51059000513,3773,393,40694.87097384678
574,51059000514,2665,398,30964.402046064253
575,51059000515,3065,48,29945.751585132522
576,51059000516,7075,1753,90468.62190904847
577,51059000517,6038,507,62410.500975650815
578,51059000518,6904,603,73055.0273603399
579,51059000519,3055,160,30461.271821852282
580,51059000520,5279,1248,61900.72539154122
581,51059000521,4040,289,44636.67223367508
582,51059000522,1839,35,17944.999013499615
583,51059000523,4405,654,50108.604824810696
584,51059000525,7274,228,70903.79201381089
585,51059000526,6347,1702,85032.1771191662
586,51059000527,3376,329,41945.215245184154
587,51059000528,1730,39,16579.487704767216
588,51059000530,3435,562,37736.90528402557
589,51059000601,3413,283,46767.56542635579
590,51059000602,3015,154,41296.29667008483
591,51059000604,7533,1854,108188.9172746408
592,51059000605,3509,49,52383.05768669827
593,51059000606,3772,115,54470.50173104377
594,51059000607,6657,1068,89181.6715876261
595,51059000608,2830,328,40810.20393675122
596,51059000609,3139,192,44526.39228379857
597,51059000610,3617,1034,52529.01860520311
598,51059000611,4248,105,62517.538545478004
599,51059000612,2130,22,31029.861251949278
600,51059000613,9708,1058,158826.9383505675
601,51059000614,2853,123,42771.36549142696
602,51059000615,5499,1242,83489.18968744813
603,51059000616,4059,802,75236.58184896066
604,51059000617,4663,1774,84637.77103582982
605,51059000618,7949,931,129565.51755779597
606,51059000619,6243,1395,102642.65283091056
607,51059000621,4179,774,55443.96752453059
608,51059000622,6907,2189,120485.35598450492
609,51059000623,4748,849,76842.87659539671
610,51059000626,5361,732,82143.71394204687
611,51059000627,10276,2702,157283.86132043556
612,51059000628,7654,2078,135470.0371517447
613,51059000629,5110,836,89922.01750891442
614,51059000630,1100,158,16357.781469585865
615,51059000700,643,267,4203.748233317997
616,51059000701,8526,608,52926.199031253076
617,51059000703,4028,341,39309.15205983208
618,51059000704,3531,105,26257.893112795486
619,51059000705,6672,280,64103.16674826015
620,51059000707,3270,85,26848.692194010735
621,51059000708,9593,473,87112.06965764852
622,51059000709,7244,650,48073.32110931915
623,51059000710,4774,211,45073.25783624545
624,51059000711,3470,184,29288.249502936316
625,51059000712,1942,44,18249.592446789527
626,51059000713,5973,424,55666.18466675411
627,51059000714,5887,364,45866.60236933006
628,51059000717,3344,193,31515.09408395425
629,51059000718,4379,317,40547.384445529606
630,51059000720,4173,108,34594.29550998315
631,51059000721,7156,475,62149.9021295967
632,51059000723,4852,310,42644.56965710852
633,51059000726,7531,558,65072.20490461017
634,51059000727,3493,69,21775.205888423407
635,51059000729,5727,264,35624.120194528696
636,51059000730,6499,438,44486.30356174283
637,51059000731,8191,584,57704.87633968139
638,51059000732,5366,218,34706.066602437386
639,51059000733,6917,461,57248.06263048694
640,51059000734,4161,284,27891.25788595698
641,51059000735,2199,80,14777.513681787066
642,51059000801,7741,835,95507.87178733919
643,51059000802,2543,256,18620.955371219952
644,51059000803,5676,95,59242.69686432954
645,51059000804,2476,128,20330.37184337445
646,51059000805,1955,48,18330.750256600266
647,51059000806,4967,551,75475.32846846175
648,51059000807,3296,188,46404.39044311185
649,51059000811,3491,522,45656.13217412477
650,51059000812,4405,415,62249.357373718594
651,51059000815,3384,95,38075.7467969486
652,51059000824,5914,453,81301.47234278056
653,51059000825,4018,234,51806.55105476516
654,51059000827,3715,214,48869.77470906031
655,51059000833,4948,390,59508.93470395968
656,51059000838,3117,228,44873.40841554958
657,51059000839,4716,325,73734.61566943303
658,51059000840,4439,469,63559.9117311781
659,51059000841,1952,39,14257.327893861622
660,51059000842,3133,112,37813.48739733671
661,51059000843,5239,469,40238.82062825354
662,51059000844,5474,622,39017.94599249316
663,51059000845,5061,275,79184.79001307582
664,51059000846,6339,701,45948.84202621673
665,51059000847,4241,200,32232.278563435775
666,51059000848,6061,534,45764.43890265663
667,51059000849,6472,193,56574.53615509226
668,51059000850,3839,204,55188.17986064899
669,51059000851,3946,158,31399.86211686681
670,51059000901,5595,505,47980.15654899471
671,51059000902,8620,706,67694.45878894764
672,51059000903,5793,392,49135.994938241085
673,51059000904,3509,121,29184.47394330973
674,51059000905,1231,39,9090.26570503818
675,51059000908,3111,65,22206.707003555122
676,51059000909,3059,75,21901.42578179157
677,51059000910,7072,724,61267.859306957536
678,51059000911,5302,248,37298.5689898521
679,51059000913,5925,315,47096.000918480175
680,51059000914,3080,40,20222.102753988955
681,51059000915,3591,140,31721.556652099807
682,51059000916,5744,97,38106.68653042543
683,51059000917,2829,160,24151.93267826633
684,51059000918,8260,546,68445.84470205997
685,51059000919,7132,570,61820.23106201987
686,51059000920,4732,253,34935.077777938684
687,51059000921,4824,249,42198.7499773562
688,51059000923,3178,140,28020.320417359577
689,51059000924,4858,584,41803.390089939596
690,51059000925,3070,309,27427.381431237438
691,51059000926,10236,718,83994.06871680808
692,51059000927,3210,143,24765.76108335062
693,51059000928,3923,130,31471.492024489187
694,51059000929,917,23,5706.633267714634
695,51059000930,3216,100,23981.87259557717
696,51059000931,5503,328,39907.65020035706
697,51059000932,3212,344,27359.4050046505
698,51059000933,1242,87,11398.324694591935
699,51061000101,1782,59,19281.47390794126
700,51061000102,4454,261,73128.1700442044
701,51061000103,1939,163,24198.55598022084
702,51061000104,1737,137,29588.593824347397
703,51061000105,1978,99,26643.40513355472
704,51061000106,2408,175,25288.432633880893
705,51061000201,5410,521,52790.09238799163
706,51061000202,3585,150,34407.002592152654
707,51061000203,4647,603,46412.54000015901
708,51061000301,3713,175,61128.707777336866
709,51061000302,4755,447,66439.02265475996
710,51061000303,6858,765,100834.84723359621
711,51061000401,4260,306,34667.067320379465
712,51061000402,3101,201,23636.897102800795
713,51061000403,3959,172,34629.36949650425
714,51061000404,1911,144,20856.55221698523
715,51061000501,3289,125,27083.967322949797
716,51061000502,3593,92,35009.743145447945
717,51061000503,2898,64,26446.11130492837
718,51061000504,6695,340,67780.78337619979
719,51063000101,3051,50,34948.46131730773
720,51063000201,3411,58,40476.57260670147
721,51063000301,2976,98,35496.819245231316
722,51063000401,3048,14,35158.05613916707
723,51063000501,2990,14,29882.16471949969
724,51065000101,7036,1059,77380.84432426582
725,51065000201,4440,852,53202.745882713425
726,51065000301,4838,1197,58642.47193669299
727,51065000401,5611,265,63933.113616067225
728,51065000501,5324,296,58362.019725046
729,51067000102,3538,144,50709.10455762785
730,51067000103,5058,37,84193.54836742075
731,51067000201,3412,153,51692.29804001254
732,51067000202,2053,146,35172.00059551513
733,51067000203,606,63,8823.22337761409
734,51067000204,1985,60,30845.643266267558
735,51067000301,1495,91,22788.116165368734
736,51067000302,1299,96,18421.926255223716
737,51067000303,3128,546,45462.54477752375
738,51067000304,1017,207,16999.404149685834
739,51067000401,2794,134,38653.54222097683
740,51067000402,2584,180,35126.1561310072
741,51067000403,1471,9,19561.98430822379
742,51067000501,1949,127,27074.395506912602
743,51067000502,2577,91,34506.05471368467
744,51067000503,1293,12,15250.08459155632
745,51067000504,1934,44,26884.434898425046
746,51067000601,3271,98,42180.88988739839
747,51067000602,3042,96,39609.02687354733
748,51067000603,1914,48,25664.923121937918
749,51067000701,3470,495,49587.634409163555
750,51067000702,2683,568,38085.37617293122
751,51067000703,1904,403,26957.26231750865
752,51069000101,3109,35,19874.999620659848
753,51069000102,4618,52,28847.56808113747
754,51069000103,3683,62,24039.845766694634
755,51069000104,2633,87,17146.453687585927
756,51069000201,2266,10,14729.67160317565
757,51069000202,3215,31,21196.126735204143
758,51069000203,4566,79,28793.628756629038
759,51069000204,3869,46,25347.443188043217
760,51069000301,2726,42,18336.892282708857
761,51069000302,9217,614,61402.286965785526
762,51069000303,5426,162,36017.001433104415
763,51069000401,4305,201,28969.62586719324
764,51069000402,2652,143,18070.210572031014
765,51069000403,4088,223,27362.574006557632
766,51069000404,3812,158,25662.31244015359
767,51069000501,4310,197,29019.276584347106
768,51069000502,5967,319,39957.78766424605
769,51069000503,6509,280,43901.21252493752
770,51069000601,3264,127,21719.135219578442
771,51069000602,4645,385,30956.538852175083
772,51069000603,6539,352,43716.538001355286
773,51071000101,296,1,2311.65413014186
774,51071000102,1299,11,10492.649330545133
775,51071000103,3595,32,29772.305037504168
776,51071000201,4600,73,40457.62484215435
777,51071000202,701,9,6214.486282392266
778,51071000203,521,5,4496.951092912552
779,51071000301,1168,13,10750.4648981309
780,51071000302,3200,90,29606.917618057716
781,51071000303,1407,4,13345.448487892767
782,51073000101,2833,203,82129.30926631473
783,51073000102,2583,250,76583.60101523518
784,51073000103,1885,137,55732.22677806943
785,51073000201,2915,236,85986.51184985778
786,51073000202,4642,367,135712.37894778606
787,51073000301,3399,235,102037.78439376138
788,51073000302,4392,337,130332.81016475665
789,51073000401,4374,395,133918.91261458932
790,51073000402,3396,159,104813.64322207529
791,51073000501,4576,111,140982.6298293656
792,51073000502,3716,276,112806.1881594117
793,51075000101,1856,438,25472.60895943745
794,51075000102,2825,364,38677.311616476945
795,51075000201,829,214,14139.091212053667
796,51075000202,3566,814,60091.637321999275
797,51075000301,2530,315,49950.751498187026
798,51075000302,1699,208,32119.94459741511
799,51075000401,3260,381,69006.70155704425
800,51075000402,2566,151,59867.88683249969
801,51075000501,3342,283,75335.18984431442
802,51075000502,2254,84,55508.24155356229
803,51077000101,563,8,4267.173568428262
804,51077000102,322,1,2370.4346145604873
805,51077000103,558,0,3982.9614189440836
806,51077000104,383,2,2731.3093715162313
807,51077000105,414,0,2759.5950677526052
808,51077000106,475,1,3240.9741673477224
809,51077000107,247,7,1741.8683807741916
810,51077000108,319,9,2498.6490383868304
811,51077000202,899,20,7550.5715841460815
812,51077000203,3787,688,31675.2646312372
813,51077000301,1555,55,13920.13034152196
814,51077000302,2108,29,19170.920060973443
815,51077000402,1717,12,15135.810356321243
816,51077000403,941,36,8505.384292620773
817,51077004011,82,2,717.832636428865
818,51077004012,963,17,8591.834491925101
819,51079000101,1891,17,16022.088978182655
820,51079000102,2937,204,25587.56766080492
821,51079000201,5578,501,51026.528711891566
822,51079000301,4770,339,39261.9219440069
823,51079000401,5376,381,48432.09735330231
824,51081000101,775,394,25778.939218956853
825,51081000102,330,129,11022.498137629533
826,51081000103,877,743,29913.931645619625
827,51081000201,975,704,33299.65598596502
828,51081000202,1053,396,35216.75296494202
829,51081000302,2211,1317,75940.97100034083
830,51081000401,552,177,18520.095767398838
831,51081000402,4197,2582,142863.69225588563
