plan,dist,statefips,state,black_alone,black_combo,pop,nh_white,hisp,seg_hisp,seg_nh_white,seg_nh_black,seg_black_alone,seg_black_combo
37,3,01,AL,187848,199680,720987,456664,33082,.19965453,8.1698713,-8.4536419,-8.465188,-8.3603849
37,7,01,AL,310712,319723,717258,341274,35907,-.37728339,-6.018302,7.4802928,7.4939618,7.5651336
37,2,01,AL,310873,320752,718139,348424,25450,-.71913582,-4.3895679,6.0720906,6.0899081,6.0724878
38,4,01,AL,58287,66306,715793,580165,37104,-1.0772758,13.366132,-11.728724,-11.801401,-12.046659
38,5,01,AL,108737,119936,716689,490251,65310,1.7460361,-1.2879227,-.45841035,-.45315757,-.45282364
38,6,01,AL,156664,164974,716988,481400,38956,.14516911,12.79265,-12.921697,-12.953591,-13.027485
38,3,01,AL,181433,192302,721039,469744,28747,-1.2508842,2.3529201,-1.1655166,-1.1526812,-1.0002047
38,1,01,AL,191594,201318,717552,452853,26775,.030269628,.40071511,-.25489545,-.2587043,-.28416923
38,2,01,AL,283885,295557,720591,365995,30447,-.028964408,-1.7709304,2.0444517,2.0549049,2.1385911
38,7,01,AL,315562,324343,715627,330943,36708,-.39193934,-6.532094,7.658514,7.673213,7.7116599
39,4,01,AL,43252,50127,718341,578459,58616,1.3989592,11.511509,-12.166097,-12.233548,-12.560802
39,3,01,AL,121807,131228,716647,522448,33235,-1.0369458,9.2386513,-8.2634258,-8.290082,-8.2096653
39,5,01,AL,126684,139001,721175,496094,44666,-.79506522,.014717728,.76843405,.77402967,.84354156
39,1,01,AL,199388,209079,715673,443763,26941,-.051209792,-.7260766,.96990466,.97504687,.95790458
39,2,01,AL,205979,217747,719033,436281,33321,.28742364,7.9995723,-8.3237219,-8.3363895,-8.2774181
39,6,01,AL,288608,297385,716721,352023,39296,.016191803,-3.5712779,3.9496346,3.9605634,4.0145817
39,7,01,AL,310444,320169,716689,342283,27972,-.65199041,-5.1953163,6.2918391,6.3121605,6.3256402
40,4,01,AL,61356,69722,714789,572217,41027,-.78605336,11.615319,-9.8621292,-9.9336262,-10.200877
40,5,01,AL,113228,124740,718651,494242,58685,.80470431,-2.0280936,.82912081,.85172021,.96168852
40,7,01,AL,154497,162717,716349,484203,39920,.073469624,11.669333,-11.666619,-11.708922,-11.780872
40,1,01,AL,188737,198663,721059,457024,27194,.036550026,.3447414,-.38424811,-.38720238,-.39213628
40,3,01,AL,204596,215170,715108,442608,28256,-.78142804,3.1584053,-2.1318896,-2.1300149,-2.0616796
40,6,01,AL,282000,290504,720913,362062,40444,.08913368,-3.1694815,3.5131154,3.5204716,3.5330999
40,2,01,AL,291748,303220,717410,358995,28521,-.27613679,-2.1976881,2.8181965,2.8378527,2.9219308
41,4,01,AL,61356,69722,714789,572217,41027,-.78605336,11.615319,-9.8621292,-9.9336262,-10.200877
41,5,01,AL,113228,124740,718651,494242,58685,.80470431,-2.0280936,.82912081,.85172021,.96168852
41,7,01,AL,154497,162717,716349,484203,39920,.073469624,11.669333,-11.666619,-11.708922,-11.780872
41,1,01,AL,188737,198663,721059,457024,27194,.036550026,.3447414,-.38424811,-.38720238,-.39213628
41,3,01,AL,204596,215170,715108,442608,28256,-.78142804,3.1584053,-2.1318896,-2.1300149,-2.0616796
41,6,01,AL,282000,290504,720913,362062,40444,.08913368,-3.1694815,3.5131154,3.5204716,3.5330999
41,2,01,AL,291748,303220,717410,358995,28521,-.27613679,-2.1976881,2.8181965,2.8378527,2.9219308
42,6,01,AL,128140,136630,717963,517807,34007,-.41020682,14.199302,-13.420505,-13.475334,-13.545805
42,3,01,AL,128771,138703,718901,494129,52144,1.1391977,3.5231848,-4.9572086,-4.9497061,-4.9289231
42,5,01,AL,128305,140643,716600,483026,47658,-.37674057,-1.0662968,.97921222,.98082423,1.0642604
42,4,01,AL,146215,153855,715011,501053,36715,-.85810095,7.0787873,-5.061307,-5.0984001,-5.3129516
42,1,01,AL,188618,198534,720564,456680,27188,.037565544,.33790192,-.37959689,-.38256335,-.38786918
42,7,01,AL,282967,291657,717030,362333,36163,-.32741404,-2.2502739,3.0367463,3.0443347,3.0898726
42,2,01,AL,293146,304714,718210,356323,30172,-.04241525,-2.5128043,2.9997246,3.0129282,3.0848186
43,4,01,AL,39250,46380,720697,586462,56851,.80836743,10.162133,-10.262991,-10.319983,-10.604301
43,3,01,AL,128632,137836,719543,516499,35642,-.47121316,10.808441,-10.213727,-10.254399,-10.227243
43,5,01,AL,132277,144773,718105,483065,47602,-.2865153,-1.0686777,1.1987431,1.2051843,1.2938598
43,1,01,AL,188756,198620,714520,451306,27322,.076142177,.11223527,-.13046455,-.12875275,-.13184938
43,2,01,AL,199299,210855,716809,440329,33574,.33302313,8.6766233,-9.0598078,-9.074729,-9.0340843
43,6,01,AL,285519,294106,715798,357906,35968,-.41716355,-2.9665899,3.7894027,3.7974992,3.8251798
43,7,01,AL,322429,332166,718807,335784,27088,-.87578899,-6.4826708,7.932332,7.9641051,8.0004768
44,4,01,AL,50897,58623,720167,578002,53167,.66244423,10.873971,-10.501982,-10.565273,-10.859687
44,5,01,AL,123763,135932,720631,492167,49752,-.26408115,-1.4355938,1.2234566,1.2377553,1.3699297
44,6,01,AL,141215,149443,718071,491889,42586,.43932244,12.174037,-12.956268,-12.996344,-13.041048
44,1,01,AL,185332,195169,714617,454309,27159,.048485354,.49943739,-.57481271,-.57632399,-.57975835
44,2,01,AL,214997,226708,715632,425783,31861,.19982508,7.1189017,-7.3928924,-7.4012494,-7.3405747
44,3,01,AL,269216,279523,716092,385681,25821,-1.0645125,-4.8347602,6.5501451,6.5720568,6.6545806
44,7,01,AL,310742,319338,719069,343520,33701,-.85501969,-5.1145449,6.8670573,6.8793931,6.8794041
45,3,01,AL,83676,91805,718579,558222,38734,-1.1836939,7.4357247,-5.9449854,-5.9897499,-6.0978994
45,4,01,AL,101480,109892,719061,535740,41181,-.32159266,13.096354,-12.583721,-12.637788,-12.763471
45,5,01,AL,123615,135697,716016,478544,60341,1.3087847,-2.1798697,.86008072,.88075423,.96332526
45,1,01,AL,193464,203158,717039,450849,26936,.010410622,.18305747,.023751618,.021984883,-.0026058198
45,2,01,AL,200743,212264,714442,436153,33892,.40671626,7.8738046,-8.3522787,-8.3691368,-8.3184814
45,6,01,AL,283690,292305,720181,363968,36254,-.36607575,-2.0029564,2.7866099,2.7943392,2.821274
45,7,01,AL,309494,319615,718961,347875,26709,-.67724806,-5.0957074,6.3840594,6.4083061,6.4391856
46,3,01,AL,83676,91805,718579,558222,38734,-1.1836939,7.4357247,-5.9449854,-5.9897499,-6.0978994
46,4,01,AL,101480,109892,719061,535740,41181,-.32159266,13.096354,-12.583721,-12.637788,-12.763471
46,5,01,AL,123615,135697,716016,478544,60341,1.3087847,-2.1798697,.86008072,.88075423,.96332526
46,1,01,AL,193464,203158,717039,450849,26936,.010410622,.18305747,.023751618,.021984883,-.0026058198
46,2,01,AL,200743,212264,714442,436153,33892,.40671626,7.8738046,-8.3522787,-8.3691368,-8.3184814
46,6,01,AL,283690,292305,720181,363968,36254,-.36607575,-2.0029564,2.7866099,2.7943392,2.821274
46,7,01,AL,309494,319615,718961,347875,26709,-.67724806,-5.0957074,6.3840594,6.4083061,6.4391856
47,3,01,AL,83676,91805,718579,558222,38734,-1.1836939,7.4357247,-5.9449854,-5.9897499,-6.0978994
47,4,01,AL,101480,109892,719061,535740,41181,-.32159266,13.096354,-12.583721,-12.637788,-12.763471
47,5,01,AL,123615,135697,716016,478544,60341,1.3087847,-2.1798697,.86008072,.88075423,.96332526
47,1,01,AL,193464,203158,717039,450849,26936,.010410622,.18305747,.023751618,.021984883,-.0026058198
47,2,01,AL,200743,212264,714442,436153,33892,.40671626,7.8738046,-8.3522787,-8.3691368,-8.3184814
47,6,01,AL,283690,292305,720181,363968,36254,-.36607575,-2.0029564,2.7866099,2.7943392,2.821274
47,7,01,AL,309494,319615,718961,347875,26709,-.67724806,-5.0957074,6.3840594,6.4083061,6.4391856
48,3,01,AL,83676,91805,718579,558222,38734,-1.1836939,7.4357247,-5.9449854,-5.9897499,-6.0978994
48,4,01,AL,101480,109892,719061,535740,41181,-.32159266,13.096354,-12.583721,-12.637788,-12.763471
48,5,01,AL,123615,135697,716016,478544,60341,1.3087847,-2.1798697,.86008072,.88075423,.96332526
48,1,01,AL,193464,203158,717039,450849,26936,.010410622,.18305747,.023751618,.021984883,-.0026058198
48,2,01,AL,200743,212264,714442,436153,33892,.40671626,7.8738046,-8.3522787,-8.3691368,-8.3184814
48,6,01,AL,283690,292305,720181,363968,36254,-.36607575,-2.0029564,2.7866099,2.7943392,2.821274
48,7,01,AL,309494,319615,718961,347875,26709,-.67724806,-5.0957074,6.3840594,6.4083061,6.4391856
49,4,01,AL,95324,104141,717360,537794,46776,-.16649413,4.5133562,-3.6808455,-3.7044735,-3.7607193
49,5,01,AL,117579,129417,720417,499346,48868,-.37185273,.46786278,-.28112447,-.28463534,-.26396331
49,7,01,AL,163531,171905,718559,486898,34857,-.63573551,8.041091,-6.7548914,-6.7868681,-6.8881979
49,3,01,AL,164029,173781,714797,468841,36455,.28458613,10.773088,-11.457668,-11.482524,-11.482285
49,1,01,AL,193815,203527,715375,448599,26774,.035676312,.024498945,.10968774,.11217187,.088408001
49,6,01,AL,279715,288179,719440,364294,39919,.047463965,-2.8078799,3.2850769,3.2908869,3.3022733
49,2,01,AL,282169,293786,718331,365579,30398,-.022523353,-1.6716667,1.9306171,1.941354,2.0222306
50,3,01,AL,101168,109976,720108,540739,37564,-1.0601145,7.6470666,-6.6174679,-6.6592917,-6.689795
50,5,01,AL,111005,122020,717315,495423,59537,1.0851302,-.56499159,-.47142789,-.45689219,-.45016217
50,4,01,AL,121222,130048,714783,518741,37008,-.84274846,9.4988079,-8.0131197,-8.0637236,-8.2041492
50,1,01,AL,180065,190039,720892,465852,27516,.016105231,1.7722175,-1.7124931,-1.7149799,-1.7235161
50,2,01,AL,192198,203746,718217,447055,34384,.43474016,9.4846659,-10.109857,-10.12514,-10.074115
50,6,01,AL,282075,290562,717078,360417,38301,-.13235444,-2.7709136,3.3132098,3.3203208,3.3366387
50,7,01,AL,308429,318345,715886,343124,29737,-.33352748,-5.7882767,6.8346796,6.8583975,6.8954263
51,3,01,AL,101168,109976,720108,540739,37564,-1.0601145,7.6470666,-6.6174679,-6.6592917,-6.689795
51,5,01,AL,111005,122020,717315,495423,59537,1.0851302,-.56499159,-.47142789,-.45689219,-.45016217
51,4,01,AL,121222,130048,714783,518741,37008,-.84274846,9.4988079,-8.0131197,-8.0637236,-8.2041492
51,1,01,AL,180065,190039,720892,465852,27516,.016105231,1.7722175,-1.7124931,-1.7149799,-1.7235161
51,2,01,AL,192198,203746,718217,447055,34384,.43474016,9.4846659,-10.109857,-10.12514,-10.074115
51,6,01,AL,282075,290562,717078,360417,38301,-.13235444,-2.7709136,3.3132098,3.3203208,3.3366387
51,7,01,AL,308429,318345,715886,343124,29737,-.33352748,-5.7882767,6.8346796,6.8583975,6.8954263
52,4,01,AL,98509,106751,716463,538428,41554,-.57802558,9.6624079,-8.2220125,-8.2770309,-8.4986095
52,6,01,AL,108457,117592,719935,525856,46095,.17124264,6.9424405,-7.1329746,-7.1486316,-7.0796676
52,5,01,AL,109075,120220,714743,498603,52658,.19323279,1.0612381,-1.6134205,-1.6187251,-1.627702
52,3,01,AL,186162,197607,714495,448818,36871,.75905961,8.4849186,-9.1977863,-9.213336,-9.1475582
52,1,01,AL,193115,202862,719747,453480,26796,.021983609,.3228142,-.15886664,-.16237119,-.18851756
52,7,01,AL,284737,293429,720149,362710,36405,-.34842119,-2.2534437,3.0187089,3.0251875,3.0633023
52,2,01,AL,316107,326275,718747,343456,23668,-1.045904,-4.8715277,6.4465175,6.4700246,6.485445
53,4,01,AL,72397,80061,718439,554159,49873,.19928966,9.9764414,-9.9935246,-10.046021,-10.291241
53,3,01,AL,112853,122098,717747,529606,37792,-.61587954,8.1963339,-7.4312291,-7.4601426,-7.3749642
53,5,01,AL,127323,139165,717397,491110,50173,.12524484,-.54304248,1.025164,1.0220935,1.0463537
53,1,01,AL,194408,204137,719851,452313,26804,-.010922535,.12724338,.059481516,.057452336,.031382848
53,2,01,AL,206470,218261,720144,436883,33318,.28076455,8.0119343,-8.3237562,-8.3370819,-8.2774172
53,6,01,AL,285634,294165,716224,356003,36750,-.33608088,-2.6299047,3.2113247,3.2199652,3.2374535
53,7,01,AL,297077,306849,714477,351277,29337,-.47843164,-3.9029694,4.7188091,4.7453828,4.7623167
54,4,01,AL,72397,80061,718439,554159,49873,.19928966,9.9764414,-9.9935246,-10.046021,-10.291241
54,3,01,AL,112853,122098,717747,529606,37792,-.61587954,8.1963339,-7.4312291,-7.4601426,-7.3749642
54,5,01,AL,127323,139165,717397,491110,50173,.12524484,-.54304248,1.025164,1.0220935,1.0463537
54,1,01,AL,194408,204137,719851,452313,26804,-.010922535,.12724338,.059481516,.057452336,.031382848
54,2,01,AL,206470,218261,720144,436883,33318,.28076455,8.0119343,-8.3237562,-8.3370819,-8.2774172
54,6,01,AL,285634,294165,716224,356003,36750,-.33608088,-2.6299047,3.2113247,3.2199652,3.2374535
54,7,01,AL,297077,306849,714477,351277,29337,-.47843164,-3.9029694,4.7188091,4.7453828,4.7623167
55,4,01,AL,61333,69521,717670,574387,43138,-.60026622,10.516034,-9.1493406,-9.2089281,-9.4164658
55,5,01,AL,110508,121933,716479,490192,61334,1.2414751,-1.1407059,-.36851496,-.35887447,-.34096035
55,6,01,AL,148820,157038,718751,494469,37834,-.14524822,11.210832,-10.743814,-10.790051,-10.830188
55,1,01,AL,193983,203686,717701,450979,26937,.0079538478,.1543913,.057518773,.05556706,.030969772
55,3,01,AL,194692,205287,716409,453550,27203,-.99390262,5.6494656,-4.7080221,-4.7099929,-4.6387129
55,2,01,AL,279294,290809,718965,368575,30527,.056050144,-1.434837,1.5970763,1.6126969,1.6756766
55,7,01,AL,307532,316462,718304,339199,37074,-.39745495,-5.65797,6.5121546,6.5318093,6.5839539
56,5,01,AL,89974,100009,715937,539109,42417,-.44867942,7.4365816,-6.4257898,-6.4715481,-6.5721478
56,4,01,AL,91827,101768,719028,521119,58105,.58996284,1.2235771,-1.7707558,-1.7695438,-1.8159276
56,3,01,AL,147566,156608,714788,497159,32028,-.77449316,9.3554955,-8.3724909,-8.4117632,-8.4205637
56,1,01,AL,188863,198786,721192,457046,27198,.037611391,.34954804,-.38770738,-.39029095,-.39580587
56,2,01,AL,191299,202989,719574,451410,32709,.21710289,9.2159967,-9.6343927,-9.6483107,-9.5960779
56,6,01,AL,281651,290088,714698,358570,38294,-.13185698,-2.9984324,3.5506818,3.5573723,3.5709028
56,7,01,AL,304982,314488,719062,346938,33296,-.32780361,-5.2594543,6.2231584,6.2516732,6.2788997
57,4,01,AL,63317,71765,715048,566041,44669,-.30042225,10.43837,-9.2434149,-9.3137245,-9.5712423
57,5,01,AL,108276,119469,721106,502201,58419,.68342912,-1.2094159,.18325584,.20195922,.26765436
57,6,01,AL,156108,164765,717345,479950,37462,-.6082741,8.3450708,-8.3700142,-8.3871908,-8.381074
57,1,01,AL,189099,198981,715600,451967,27332,.071899913,.11418698,-.12756278,-.12611313,-.1288037
57,3,01,AL,200478,212171,715335,437671,33826,.39800274,7.6535015,-8.0984182,-8.111495,-8.0447168
57,7,01,AL,276662,285502,721319,375287,37951,-.11116234,-1.6479671,2.637759,2.6347694,2.6770918
57,2,01,AL,302222,312083,718526,358234,24388,-.96707243,-4.3088093,6.1309109,6.1490445,6.159059
58,4,01,AL,63317,71765,715048,566041,44669,-.30042225,10.43837,-9.2434149,-9.3137245,-9.5712423
58,5,01,AL,108276,119469,721106,502201,58419,.68342912,-1.2094159,.18325584,.20195922,.26765436
58,6,01,AL,156108,164765,717345,479950,37462,-.6082741,8.3450708,-8.3700142,-8.3871908,-8.381074
58,1,01,AL,189099,198981,715600,451967,27332,.071899913,.11418698,-.12756278,-.12611313,-.1288037
58,3,01,AL,200478,212171,715335,437671,33826,.39800274,7.6535015,-8.0984182,-8.111495,-8.0447168
58,7,01,AL,276662,285502,721319,375287,37951,-.11116234,-1.6479671,2.637759,2.6347694,2.6770918
58,2,01,AL,302222,312083,718526,358234,24388,-.96707243,-4.3088093,6.1309109,6.1490445,6.159059
59,4,01,AL,63317,71765,715048,566041,44669,-.30042225,10.43837,-9.2434149,-9.3137245,-9.5712423
59,5,01,AL,108276,119469,721106,502201,58419,.68342912,-1.2094159,.18325584,.20195922,.26765436
59,6,01,AL,156108,164765,717345,479950,37462,-.6082741,8.3450708,-8.3700142,-8.3871908,-8.381074
59,1,01,AL,189099,198981,715600,451967,27332,.071899913,.11418698,-.12756278,-.12611313,-.1288037
59,3,01,AL,200478,212171,715335,437671,33826,.39800274,7.6535015,-8.0984182,-8.111495,-8.0447168
59,7,01,AL,276662,285502,721319,375287,37951,-.11116234,-1.6479671,2.637759,2.6347694,2.6770918
59,2,01,AL,302222,312083,718526,358234,24388,-.96707243,-4.3088093,6.1309109,6.1490445,6.159059
60,4,01,AL,63317,71765,715048,566041,44669,-.30042225,10.43837,-9.2434149,-9.3137245,-9.5712423
60,5,01,AL,108276,119469,721106,502201,58419,.68342912,-1.2094159,.18325584,.20195922,.26765436
60,6,01,AL,156108,164765,717345,479950,37462,-.6082741,8.3450708,-8.3700142,-8.3871908,-8.381074
60,1,01,AL,189099,198981,715600,451967,27332,.071899913,.11418698,-.12756278,-.12611313,-.1288037
60,3,01,AL,200478,212171,715335,437671,33826,.39800274,7.6535015,-8.0984182,-8.111495,-8.0447168
60,7,01,AL,276662,285502,721319,375287,37951,-.11116234,-1.6479671,2.637759,2.6347694,2.6770918
60,2,01,AL,302222,312083,718526,358234,24388,-.96707243,-4.3088093,6.1309109,6.1490445,6.159059
61,4,01,AL,63317,71765,715048,566041,44669,-.30042225,10.43837,-9.2434149,-9.3137245,-9.5712423
61,5,01,AL,108276,119469,721106,502201,58419,.68342912,-1.2094159,.18325584,.20195922,.26765436
61,6,01,AL,156108,164765,717345,479950,37462,-.6082741,8.3450708,-8.3700142,-8.3871908,-8.381074
61,1,01,AL,189099,198981,715600,451967,27332,.071899913,.11418698,-.12756278,-.12611313,-.1288037
61,3,01,AL,200478,212171,715335,437671,33826,.39800274,7.6535015,-8.0984182,-8.111495,-8.0447168
61,7,01,AL,276662,285502,721319,375287,37951,-.11116234,-1.6479671,2.637759,2.6347694,2.6770918
61,2,01,AL,302222,312083,718526,358234,24388,-.96707243,-4.3088093,6.1309109,6.1490445,6.159059
62,4,01,AL,56151,63904,715381,580238,40874,-.60633749,13.205195,-11.765218,-11.841526,-12.108761
62,5,01,AL,110503,121917,717525,491205,61367,1.2327735,-1.1160212,-.3747766,-.36556935,-.35084191
62,6,01,AL,156775,165010,714964,477647,38254,-.1478724,11.038182,-11.190902,-11.227148,-11.290689
62,3,01,AL,174310,185114,719498,473618,29603,-1.0473303,5.0391288,-4.1228442,-4.1193724,-3.9957449
62,1,01,AL,193656,203350,717247,450865,26936,.0096747298,.17052759,.038376991,.036551204,.011563114
62,2,01,AL,278673,290203,719461,369772,30466,.04641239,-1.2967952,1.4547867,1.4699755,1.5356997
62,7,01,AL,326094,335238,720203,328006,36547,-.31805801,-7.6407547,9.0541124,9.0752573,9.1570606
63,4,01,AL,56151,63904,715381,580238,40874,-.60633749,13.205195,-11.765218,-11.841526,-12.108761
63,5,01,AL,110503,121917,717525,491205,61367,1.2327735,-1.1160212,-.3747766,-.36556935,-.35084191
63,6,01,AL,156775,165010,714964,477647,38254,-.1478724,11.038182,-11.190902,-11.227148,-11.290689
63,3,01,AL,174310,185114,719498,473618,29603,-1.0473303,5.0391288,-4.1228442,-4.1193724,-3.9957449
63,1,01,AL,193656,203350,717247,450865,26936,.0096747298,.17052759,.038376991,.036551204,.011563114
63,2,01,AL,278673,290203,719461,369772,30466,.04641239,-1.2967952,1.4547867,1.4699755,1.5356997
63,7,01,AL,326094,335238,720203,328006,36547,-.31805801,-7.6407547,9.0541124,9.0752573,9.1570606
64,3,01,AL,101045,109764,716039,534476,42329,-.3671779,6.8850746,-6.3288364,-6.3527126,-6.3612595
64,5,01,AL,109198,120293,714830,500656,50363,-.13551408,.89980686,-1.0932008,-1.0974567,-1.1137676
64,4,01,AL,123152,131987,721337,519771,41417,-.31554711,8.7585039,-7.6496129,-7.6991367,-7.8373976
64,1,01,AL,180065,190039,720892,465852,27516,.016105231,1.7722175,-1.7124931,-1.7149799,-1.7235161
64,2,01,AL,192198,203746,718217,447055,34384,.43474016,9.4846659,-10.109857,-10.12514,-10.074115
64,6,01,AL,282075,290562,717078,360417,38301,-.13235444,-2.7709136,3.3132098,3.3203208,3.3366387
64,7,01,AL,308429,318345,715886,343124,29737,-.33352748,-5.7882767,6.8346796,6.8583975,6.8954263
65,4,01,AL,60831,69035,720478,559601,59156,1.1539109,8.0231972,-8.76157,-8.7888079,-8.9570007
65,5,01,AL,112858,124257,719969,509496,45121,-.64710635,1.6486984,-.87401575,-.89873862,-.93263191
65,3,01,AL,125393,134429,716933,520975,32522,-.7852267,11.380481,-10.403419,-10.44662,-10.446773
65,1,01,AL,186487,196387,717654,455590,27197,.04926547,.36754233,-.49181613,-.49231291,-.49449867
65,2,01,AL,197528,209166,715197,441402,32888,.28255624,8.9788256,-9.3608341,-9.3686056,-9.3169689
65,6,01,AL,287262,296022,714918,351239,39023,-.04603269,-3.4857082,3.8472497,3.8584781,3.9113541
65,7,01,AL,325803,335440,719130,333048,28140,-.84028268,-7.6064849,9.2328987,9.2603378,9.2933178
66,4,01,AL,60831,69035,720478,559601,59156,1.1539109,8.0231972,-8.76157,-8.7888079,-8.9570007
66,5,01,AL,112858,124257,719969,509496,45121,-.64710635,1.6486984,-.87401575,-.89873862,-.93263191
