,block_vtda,total,nh_black,weighted_blk_sl_dist
2788,22097000044,1592,351,41694.12771536009
2789,22097000045,1179,114,31762.094196704278
2790,22097000046,1439,320,38983.78580367432
2791,22097000047,1608,264,43405.687728779136
2792,22097000048,931,467,24970.59670013158
2793,22097000049,1162,369,31054.21076109035
2794,22097000050,1362,858,36646.36059926308
2795,22097000051,1966,1113,53148.44027685592
2796,22097000052,1400,142,37757.537388443125
2797,2209700007A,588,148,17880.037285851187
2798,22099000001,175,0,5308.4025359840725
2799,22099000002,1193,5,32221.267009688887
2800,22099000003,2960,731,84216.15864997108
2801,22099000004,788,128,22327.136923047918
2802,22099000005,681,112,20467.82264059379
2803,22099000006,699,6,21741.35026084782
2804,22099000007,2011,511,59466.35139430644
2805,22099000008,1606,1395,45893.13152209884
2806,22099000009,902,625,25980.88075417802
2807,22099000010,2765,1148,80831.65870345313
2808,22099000011,1788,803,51546.77319165582
2809,22099000012,242,47,7550.685777330475
2810,22099000013,1445,15,47228.450962826086
2811,22099000014,1579,393,47340.21396781683
2812,22099000015,2665,378,81465.61546046256
2813,22099000016,1504,445,46418.406037500215
2814,22099000017,1308,643,38462.34145744266
2815,22099000018,2734,1697,81645.7241451707
2816,22099000019,1138,358,34222.3538720143
2817,22099000020,3451,1199,104937.19021053003
2818,22099000021,3453,880,107904.11425799411
2819,22099000022,710,12,24883.19911927304
2820,22099000023,3469,1321,105371.32382599416
2821,22099000024,3483,575,109399.5253217007
2822,22099000025,1550,148,51227.45066730965
2823,22099000026,1195,136,35625.509493364014
2824,22099000027,2067,622,66297.7902079031
2825,22099000028,1395,169,46206.85651298258
2826,22099000029,2811,548,89070.88273038297
2827,22101000001,137,9,3910.883276397812
2828,22101000002,578,345,16264.660066651135
2829,22101000003,650,516,18369.313750306854
2830,22101000004,890,157,25422.339208166333
2831,22101000005,914,460,25846.128883039702
2832,22101000006,1517,320,43632.84768146063
2833,22101000007,1173,677,33453.23212084231
2834,22101000008,455,389,12921.622628854353
2835,22101000009,777,183,21589.9575416748
2836,22101000010,1090,544,30310.26438594201
2837,22101000011,850,397,23477.71133568325
2838,22101000012,688,406,18892.45533580416
2839,22101000013,1066,543,29174.152863126837
2840,22101000014,1134,315,30751.38480483297
2841,22101000015,754,365,20558.07320688468
2842,22101000016,782,604,21325.95276570682
2843,22101000017,882,431,24082.044219516574
2844,22101000018,742,672,20134.95240736338
2845,22101000019,778,111,20441.910397405234
2846,22101000020,877,449,22664.350386380003
2847,22101000021,1337,357,34413.4735022067
2848,22101000022,1841,302,46500.431492253054
2849,22101000023,972,213,24560.90991170084
2850,22101000024,1640,490,41398.646891044904
2851,22101000025,1356,808,34123.58615785131
2852,22101000026,1526,659,38507.51088299746
2853,22101000027,1100,433,27783.17726526161
2854,22101000028,1301,141,33568.63485218222
2855,22101000029,1785,137,46297.305281281144
2856,22101000030,1131,55,29325.618908505403
2857,22101000031,1138,90,29884.304122823934
2858,22101000032,1019,79,26943.885685436537
2859,22101000033,1424,141,37966.54720310338
2860,22101000034,1197,206,31867.734929007438
2861,22101000035,1315,373,35273.07428290606
2862,22101000036,935,49,25149.869904058596
2863,22101000037,1703,462,45846.5078553696
2864,22101000038,1306,319,35052.95519306447
2865,22101000039,1705,378,45877.16157545856
2866,22101000040,1193,112,32593.867450468766
2867,22101000041,1023,57,28013.191762805644
2868,22101000042,1060,600,28777.63219954079
2869,22101000043,1240,161,33819.806352141306
2870,22101000044,289,263,7703.834308209682
2871,22101000045,2136,172,56174.65972243629
2872,22103000101,1871,59,46146.54775482219
2873,22103000102,2102,64,53282.066990415246
2874,22103000103,1895,4,49921.41071143858
2875,22103000104,1261,79,33264.377464138044
2876,22103000105,1549,63,41413.463647749224
2877,22103000106,3258,101,79372.3348824177
2878,22103000107,1850,64,49033.53126534186
2879,22103000108,964,18,24526.39447291813
2880,22103000110,1967,91,52343.45788636691
2881,22103000111,2304,58,57928.01168704529
2882,22103000112,2070,105,53566.6239180728
2883,22103000113,1145,86,30274.81095677771
2884,22103000114,1832,106,47769.73564689448
2885,22103000115,1664,135,44347.140718200506
2886,22103000116,1294,17,32493.088141508902
2887,22103000118,2195,75,58286.2250178359
2888,22103000201,1454,265,32525.126621454583
2889,22103000202,1379,24,34693.99244914654
2890,22103000203,2466,23,67355.29092186713
2891,22103000204,1319,4,35530.245276420144
2892,22103000205,1875,9,51756.57973564215
2893,22103000206,1210,6,33249.14175428641
2894,22103000207,989,7,25471.041968933903
2895,22103000301,1610,43,43265.55860552515
2896,22103000302,1996,27,54409.04889286396
2897,22103000303,1894,50,51929.00881946838
2898,22103000304,2367,752,64925.99209712209
2899,22103000305,1732,372,47234.92632424734
2900,22103000306,1230,7,32814.046609529345
2901,22103000307,2480,134,67420.70653705021
2902,22103000308,1157,20,31686.255949875194
2903,22103000309,1617,176,43890.90613967659
2904,22103000310,2648,107,70869.441625298
2905,22103000312,3435,362,93258.24405996043
2906,22103000313,1877,134,51363.90024353533
2907,22103000314,2559,312,69318.65725980102
2908,22103000401,2059,61,53687.17544339534
2909,22103000402,1257,32,32635.895588267394
2910,22103000403,1976,178,55444.301759733
2911,22103000404,1219,16,32701.364397420595
2912,22103000405,1719,84,47524.97381378862
2913,22103000406,1350,23,37903.98911858269
2914,22103000407,1346,25,37253.41101887007
2915,22103000408,2365,31,67490.02251727789
2916,22103000409,1922,457,56925.77588196634
2917,22103000410,1892,89,52918.85441214629
2918,22103000411,1792,71,51110.21393808682
2919,22103000412,1850,32,53698.75757502046
2920,22103000413,1787,6,48017.49283693964
2921,22103000414,1628,25,45246.54761350603
2922,22103000415,797,6,22175.965098608573
2923,22103000416,1114,29,30589.303779911395
2924,22103000417,1548,32,42187.890579904124
2925,22103000418,1312,7,35170.122958285625
2926,22103000419,1128,10,29545.87339217894
2927,22103000420,1421,18,39951.57796368526
2928,22103000421,1196,48,31666.40757529848
2929,22103000422,1067,17,30726.296008526915
2930,22103000426,1274,31,36483.38803468514
2931,22103000427,1036,22,29079.457174262127
2932,22103000429,1234,73,33676.504894892016
2933,22103000430,1732,78,49205.94765412009
2934,22103000501,752,36,22046.609143007783
2935,22103000502,1750,19,50372.76478525155
2936,22103000503,1368,16,40663.628430016695
2937,22103000504,1139,15,32912.169864381074
2938,22103000505,1678,10,47216.77756053325
2939,22103000601,1258,44,36590.055523650364
2940,22103000602,1240,11,37862.541201860935
2941,22103000603,1515,17,51313.02317716446
2942,22103000604,1102,5,37055.11348135646
2943,22103000605,679,19,20884.486861175872
2944,22103000606,1591,9,52010.44963961088
2945,22103000609,92,4,2766.881193689856
2946,22103000701,1917,465,58604.627943534455
2947,22103000702,1528,329,48900.691152493986
2948,22103000703,1080,344,33657.8719249135
2949,22103000704,1477,149,48528.79260190954
2950,22103000705,884,100,30094.101854693068
2951,22103000706,1693,144,55779.58902382261
2952,22103000801,2222,162,77945.73951299221
2953,22103000802,3027,582,106045.57658837482
2954,22103000803,2679,387,93899.07460041597
2955,22103000804,2218,176,77965.24428949742
2956,22103000805,1990,207,69775.9789569754
2957,22103000806,2085,357,73224.8594865674
2958,22103000807,1471,85,51803.882584847925
2959,22103000808,1334,138,47188.00025447114
2960,22103000809,1380,556,48720.92764748882
2961,22103000810,1256,173,45055.68290111083
2962,22103000811,2086,349,73196.52242343334
2963,22103000812,1739,143,61071.05911438193
2964,22103000813,1272,191,44617.066630602196
2965,22103000814,2127,1433,75314.73288426988
2966,22103000815,1223,158,42740.214260739915
2967,22103000816,756,117,26623.19188957801
2968,22103000817,2061,216,72539.47617965128
2969,22103000818,1359,995,48111.120967456336
2970,22103000901,1995,585,67803.45371868182
2971,22103000902,1225,337,42559.493802799814
2972,22103000903,2141,275,73877.65409281383
2973,22103000904,2365,963,82006.3060206653
2974,22103000905,2468,398,84578.73866554526
2975,22103000906,1336,228,46380.91549202641
2976,22103000907,631,161,21936.965365884316
2977,22103000909,3892,2116,140648.48231671643
2978,22103000910,2532,155,90543.04091009167
2979,22103000911,2139,165,76253.29522328515
2980,22103000912,361,93,12610.885033634362
2981,22103000913,2370,1079,80648.81691679188
2982,22103000914,1300,596,45348.911877652245
2983,22103000915,2394,590,81790.92371445095
2984,22103000916,661,131,22851.32143803029
2985,22103000917,588,53,20179.03145997677
2986,22103000918,1075,122,38846.562661216936
2987,22103000921,1538,279,54670.43432573682
2988,22103000922,1233,496,43720.238678258334
2989,22103000A01,1473,247,41248.778681712356
2990,22103000A02,2449,193,68141.81091234605
2991,22103000A03,629,34,17848.83754172747
2992,22103000A04,828,31,22868.079486397
2993,22103000C01,1152,24,30896.293813857912
2994,22103000C02,961,9,25673.568078835848
2995,22103000C03,1461,35,39170.887310702456
2996,22103000C04,943,3,25093.923674565332
2997,22103000C05,854,10,22831.994103314224
2998,22103000C06,2235,976,60080.18110706392
2999,22103000C07,448,184,12029.725251456239
3000,22103000C08,895,335,24125.502367633835
3001,22103000C09,1930,205,52041.572344962755
3002,22103000C10,267,5,7159.297653355523
3003,22103000C11,2034,255,54745.66127684162
3004,22103000F01,1269,355,30847.796749144905
3005,22103000M01,942,19,25980.8801081556
3006,22103000M02,1393,146,38797.75606240185
3007,22103000M03,888,65,24813.11813460702
3008,22103000M04,1207,20,34102.17160705777
3009,22103000M05,950,59,27146.15979197952
3010,22103000M06,1795,72,47636.385841114046
3011,22103000M07,1920,69,52783.442531794535
3012,22103000M08,1639,69,44337.214315363926
3013,22103000M09,1291,34,37116.20198308834
3014,22103000M10,1925,34,55435.36994624364
3015,22103000M11,1380,32,37143.94649372309
3016,22103000M12,1048,35,28428.282457153582
3017,22103000MD1,1307,46,33890.93565609264
3018,22103000P01,2284,62,78901.81314164425
3019,22103000S01,1546,139,54113.8708044099
3020,22103000S02,1014,99,35427.2949908689
3021,22103000S03,1369,118,47675.44883943513
3022,22103000S04,1255,154,43758.7682436387
3023,22103000S05,1933,151,67544.02397594335
3024,22103000S06,1888,427,65769.030334357
3025,22103000S07,1124,566,39105.640547560695
3026,22103000S08,1737,487,60598.98506749015
3027,22103000S09,796,67,27775.622565112804
3028,22103000S10,1768,195,61757.43808666378
3029,22103000S11,1151,126,40276.565789748725
3030,22103000S13,892,158,31262.38288374906
3031,22103000S15,1780,469,62559.55914257461
3032,22103000S16,1292,238,45452.498687920124
3033,22103000S17,1774,433,62569.70506600365
3034,22103000S18,1024,54,36012.91419740012
3035,22103000S19,1702,859,59266.54996554407
3036,22103000S20,1465,621,51777.71737743126
3037,22103000S21,1522,490,53573.85736169167
3038,22103000S22,2233,719,79074.17351053379
3039,22103000S23,623,90,21793.24601731398
3040,22103000S24,979,588,34405.32883654568
3041,22103000S25,1098,615,38440.57347859505
3042,22105000001,692,476,19903.792970573413
3043,22105000002,1520,1169,43555.42528627791
3044,22105000006,425,362,11673.322729953554
3045,22105000011,880,540,22168.373993665595
3046,22105000015,1813,967,44546.20626147306
3047,22105000016,1087,240,26382.041935826855
3048,22105000017,1198,967,28844.332138014237
3049,22105000018,937,703,22410.02759067573
3050,22105000026,926,616,20724.77384464718
3051,22105000027,562,237,12449.826291483574
3052,22105000028,739,220,16316.874514516316
3053,22105000033,635,115,13929.602050255486
3054,22105000040,958,231,20680.820191900086
3055,22105000041,2783,918,59222.44029777948
3056,22105000042,1253,745,27376.71757832842
3057,22105000043,747,463,15376.237892167157
3058,22105000044,2146,405,41638.93764692228
3059,22105000045,1782,717,38454.68466831745
3060,22105000046,1939,1666,40727.77051877414
3061,22105000047,1382,1013,28325.734691936646
3062,22105000048,640,210,12923.432045509846
3063,22105000049,1192,477,23856.481961463618
3064,22105000070,2568,437,49083.78508432967
3065,22105000071,1661,547,30694.489350244487
3066,22105000072,1831,854,33622.89180963705
3067,22105000073,1420,248,25910.13965089371
3068,22105000074,1787,535,32657.013319961792
3069,22105000101,1008,425,30102.13426678102
3070,22105000102,1574,467,42132.84572522949
3071,22105000104,1038,136,27441.035894864424
3072,22105000105,141,47,3980.9926625717103
3073,22105000106,1101,325,27994.83722948064
3074,22105000107,1092,768,28797.3610326274
3075,22105000108,1129,276,25947.969826128276
3076,22105000109,1705,982,43472.35840357065
3077,22105000110,2082,266,44920.48574035775
3078,22105000112,2076,395,46342.97804394534
3079,22105000114,1579,88,34884.03256621859
3080,22105000116,1293,263,24946.40272589287
3081,22105000117,1852,268,41918.953052093224
3082,22105000118,3494,460,73986.9570523322
3083,22105000119,1063,233,23261.384082107113
3084,22105000120,2658,189,49776.463554615395
3085,22105000121,710,23,15649.560443194483
3086,22105000122,2259,201,43993.04943508669
3087,22105000123,2412,659,51401.029521265
3088,22105000124,976,129,20473.31785752976
3089,22105000125,3176,1392,70929.7571672468
3090,22105000127,1074,682,23794.013947543877
3091,22105000129,1096,860,23236.93984626258
3092,22105000133,1821,592,40837.42025341414
3093,22105000137,2331,91,52132.17305383338
3094,22105000139,1515,349,30311.741723835006
3095,22105000141,2059,883,40148.07421218634
3096,22105000143,1808,589,33441.66594389019
3097,22105000145,3230,418,58406.048496592375
3098,22105000147,1780,172,32119.816359515844
3099,22105000149,2282,62,46603.56570708005
3100,22105000151,2547,144,47251.34519192804
3101,2210500040A,2652,765,57365.069452405776
3102,2210500042A,956,361,20300.39170641012
3103,2210500045A,2292,1514,50621.12743682293
3104,2210500070A,1130,313,21668.191730477683
3105,2210500072A,3103,674,57413.780754166706
3106,2210500104A,572,173,13863.70403448614
3107,2210500106A,1356,221,32494.545965267604
3108,2210500111A,1055,505,24943.48124489465
3109,2210500115B,849,595,19116.878506982932
3110,2210500120A,2593,130,49110.90626574699
3111,2210500120B,870,162,16021.742812430111
3112,2210500121A,3275,870,72847.83999686707
3113,2210500122A,844,45,18653.045194791655
3114,2210500122B,2495,147,59714.02751089152
3115,2210500124A,1087,51,26417.035112064154
3116,2210500127A,1563,700,34512.9447152603
3117,2210500129A,1813,1133,37494.99830898083
3118,2210500133A,1732,429,38958.030471586324
3119,2210500137A,1621,129,33153.52675737789
3120,2210500137B,1942,699,41393.1003141357
3121,2210500137C,1966,106,43068.963397803585
3122,2210500137D,1403,62,29951.73174883111
3123,2210500141A,1810,455,35148.90120514257
3124,2210500143A,1954,485,35088.2217257506
3125,2210500149A,760,134,14422.794447476845
3126,22107000001,192,58,6621.860937063686
3127,22107000002,121,19,4216.306774091747
3128,22107000004,179,166,6179.251545985269
3129,22107000005,201,153,6938.252383177824
3130,22107000007,150,28,5167.772528084053
3131,22107000009,180,124,6306.6207783415
3132,22107000010,377,124,13052.158639548657
3133,22107000011,508,32,17660.833852687112
3134,22107000012,529,439,18480.59652188383
3135,22107000015,620,538,21801.61868441329
3136,22107000017,439,141,15286.667359922001
3137,2210700002B,109,19,3793.0680798296457
3138,2210700002C,3,0,103.6961401151301
3139,2210700004A,154,105,5313.8274206173055
3140,2210700005A,193,166,6653.197610609366
3141,2210700011A,192,120,6701.242553195565
3142,22109000001,2087,706,49463.8869068778
3143,22109000004,2471,371,59439.471596633026
3144,22109000005,1724,737,42035.96100726254
3145,22109000007,2758,1484,68470.7658238164
3146,22109000008,3426,633,84762.60060302677
3147,22109000009,904,208,22556.415659656108
3148,22109000010,2246,342,56040.67713668349
3149,22109000011,3000,310,75135.27799933894
3150,22109000012,2193,290,55406.38830381728
3151,22109000013,965,94,24166.390639331537
3152,22109000014,2806,66,71714.88830418634
3153,22109000015,1864,100,46925.152646194045
3154,22109000016,2399,324,61084.632432533326
3155,22109000017,1074,43,27116.485379863505
3156,22109000018,2153,268,54174.35012870949
3157,22109000019,2207,606,55416.81430973045
3158,22109000020,1994,621,50037.15961897822
3159,22109000021,1752,298,43893.678441161734
3160,22109000023,1227,715,30721.77378911212
3161,22109000025,2003,264,50102.921287643985
3162,22109000027,881,27,22005.97525090492
3163,22109000029,2261,275,57023.79595945626
3164,22109000031,1592,824,40739.33850655522
3165,22109000032,554,43,14181.328016250895
3166,22109000034,2994,1989,75866.50647551421
3167,22109000035,714,117,18245.513955887105
3168,22109000036,1041,389,26523.941317808443
3169,22109000038,2269,515,57512.93557586221
3170,22109000041,2560,528,64473.58933558798
3171,22109000043,1805,203,46014.63796708265
3172,22109000045,1019,59,25679.035337764984
3173,22109000046,2280,787,57272.71144898825
3174,22109000048,1419,776,35557.880378404916
3175,22109000049,932,585,23367.43826188144
3176,22109000051,2941,517,74541.14290548264
3177,22109000052,3342,736,86259.11123763668
3178,22109000053,1325,129,34840.34384174078
3179,22109000054,592,13,15713.139821413159
3180,22109000055,1402,39,35860.340266000334
3181,22109000056,813,27,21319.938534145207
3182,22109000057,2608,72,69582.6366332774
3183,22109000058,703,7,19058.434970062117
3184,22109000059,3159,434,82131.65577489736
3185,22109000060,1599,15,42208.279787343
3186,22109000061,685,1,18159.914418530014
3187,22109000063,1231,3,32922.34581679176
3188,22109000064,649,27,16276.231734986253
3189,22109000065,1130,391,29282.783205614032
3190,22109000067,1048,635,26494.328172734215
3191,22109000068,1173,169,30377.806532962237
3192,22109000069,1971,68,49587.46918955714
3193,22109000071,743,427,19053.341949187445
3194,22109000072,1332,118,34237.59948252664
3195,22109000073,1072,28,28292.97610056142
3196,22109000074,1076,188,27249.62144909427
3197,22109000076,933,131,22413.273956781464
3198,22109000082,503,50,12804.232706070634
3199,22109000083,1959,83,49392.587855437
3200,22109000084,934,122,23409.86868536487
3201,22109000085,1498,44,37635.43004470123
3202,22109000086,1267,152,31986.151764956943
3203,22109000087,1793,313,45191.99323818843
3204,22109000088,1539,37,39390.36895995382
3205,22109000089,1767,15,45720.14481914177
3206,22109000090,1487,48,37525.680059642356
3207,22109000110,659,99,16926.90527101259
3208,22109000111,1073,324,27562.394497054098
3209,22111000001,333,197,12318.336677399997
3210,22111000002,438,155,16243.678721998129
3211,22111000003,1011,624,37684.549123548335
3212,22111000004,1277,270,47462.27059107024
3213,22111000005,812,210,30287.31112215582
3214,22111000006,1056,43,38938.3289137484
3215,22111000007,1045,122,38608.383198868825
3216,22111000008,139,22,5196.4166768436735
3217,22111000009,147,64,5470.727869201453
3218,22111000010,328,83,12073.968512088164
3219,22111000011,1642,746,59896.452066733356
3220,22111000012,1168,747,42648.58733544741
3221,22111000013,159,116,5795.107261670615
3222,22111000014,755,596,27449.810823760166
3223,22111000015,494,82,17874.318372700654
3224,22111000016,586,53,21439.88997461057
3225,22111000017,910,20,32739.36406247162
3226,22111000018,948,26,33179.72505906517
3227,22111000019,802,64,26751.736671294675
3228,22111000020,633,20,20370.436077305236
3229,22111000022,1200,36,42982.64603028448
3230,22111000023,833,7,29175.59601490767
3231,22111000024,934,206,33647.462643732855
3232,22111000026,623,361,22562.096920989254
3233,22111000027,633,4,21776.168943900764
3234,22111000028,803,96,25217.812938676212
3235,22111000029,1164,8,37233.837477429435
3236,2211100017A,234,2,8396.901659855388
3237,22113000001,1797,41,48453.15642487841
3238,22113000002,1151,143,31302.491212891167
3239,22113000006,946,21,26884.392408392097
3240,22113000009,1381,124,39742.324581149944
3241,22113000011,1142,96,32802.515972106645
3242,22113000012,1079,290,31048.883998179583
3243,22113000014,2163,15,62080.2729682387
3244,22113000016,112,0,3079.511890228692
3245,22113000018,2725,67,76530.90942952683
3246,22113000021,196,2,5545.296184834412
3247,22113000023,1135,38,31992.8634690365
3248,22113000024,1460,130,40303.19363958561
3249,22113000025,2901,189,80069.29300164981
3250,22113000026,1132,110,30825.23312003645
3251,22113000028,1286,121,34696.057874941784
3252,22113000029,1313,120,35381.601834418914
3253,22113000034,985,315,26751.233019634798
3254,22113000035,1074,213,28922.710812891568
3255,22113000037,1402,982,37866.11368546232
3256,22113000038,1013,799,27335.007508929855
3257,22113000039,676,310,18288.95054752775
3258,22113000040,1403,166,38096.263121253054
3259,22113000041,207,22,5577.9400120791715
3260,22113000044,901,57,24796.334195744275
3261,22113000051,961,73,26598.90702027236
3262,22113000053,2586,252,72157.08039522452
3263,2211300005A,666,12,18967.000171890766
3264,2211300007B,1200,33,34568.25285272179
3265,2211300008B,555,18,15960.952350098585
3266,2211300010A,1062,116,30567.874422981848
3267,2211300019A,1894,79,53153.78044429089
3268,2211300019B,38,5,1095.4604149403087
3269,2211300021A,398,7,11001.95521534682
3270,2211300025A,419,21,11497.956193916221
3271,2211300026A,1007,86,27426.692181058486
3272,2211300032B,480,325,12962.498025037208
3273,2211300034A,562,341,15204.1581413636
3274,2211300042A,1547,158,42009.885094795914
3275,2211300042B,143,23,3926.064074612061
3276,2211300045A,748,56,20582.243413815
3277,2211300046A,782,141,21081.252981240115
3278,2211300050A,1463,73,40527.63306797173
3279,2211300057A,1236,84,34250.85595882047
3280,2211300057B,328,2,8957.75490515862
3281,22113007A-1,246,1,7073.739032802193
3282,22113019A-1,510,67,14570.250232104405
3283,22113020A-2,300,5,8638.917659972343
3284,22113020B-1,638,16,18362.207132957992
3285,22113036A-1,560,254,15119.777812812184
3286,22113046B-1,753,193,20632.850419629147
3287,22113046B-2,546,372,14817.145272813616
3288,22113046B-3,500,64,13572.507048266507
3289,22113046B-4,1633,482,44466.4391156582
3290,22113049B-1,4018,129,111665.5250303628
3291,221150001-1,1997,414,50957.27671176691
3292,221150001-2,1541,878,39148.917546331555
3293,221150001-3,2911,618,73598.00231961679
3294,221150001-4,312,118,8029.600007920467
3295,221150001-5,1415,126,36175.02967685226
3296,221150001-6,980,351,25290.460087167463
3297,221150001-7,2682,307,69569.53639291674
3298,221150001-8,466,43,12035.244215822324
3299,221150001-9,123,0,3043.91611155626
3300,221150002-1,2746,24,66809.63673923704
3301,221150002-2,181,3,4489.088118087108
3302,221150002-3,1104,12,29773.15034628946
3303,221150002-4,800,15,19456.964735402613
3304,221150003-1,622,5,15116.664667489025
3305,221150003-2,244,3,6352.307509017906
3306,221150003-3,145,0,3788.482462125744
3307,221150003-4,936,24,23046.667263632633
3308,221150003-5,543,2,13838.499456358291
3309,221150004-1,979,110,25432.674024499836
3310,221150004-2,397,22,10237.175106690183
3311,221150004-3,216,29,5635.619926446784
3312,221150005-1,1546,20,39740.40693506777
3313,221150005-2,466,4,11944.064807439017
3314,221150006-1,141,9,3732.039147635292
3315,221150006-2,399,12,10516.658892215451
3316,221150006-3,254,10,6829.761039015265
3317,221150006-4,556,16,14814.109196333156
3318,221150007-1,1519,123,39037.334663897615
3319,221150007-2,578,16,15060.559096460058
3320,221150007-3,242,9,6146.248771462129
3321,221150007-4,135,13,3466.2501055571765
3322,221150007-5,1024,15,26152.013585814933
3323,221150008-1,699,21,18282.40898186419
3324,221150008-2,676,13,17766.22071952268
3325,221150008-3,576,9,15167.979024177943
3326,22115001-1B,157,59,4034.6144836797775
3327,22115001-2A,11,0,280.2961871317306
3328,22115001-3B,23,5,579.390972144779
3329,22115001-3C,47,9,1197.5103440457972
3330,22115001-3D,48,15,1223.667867673675
3331,22115001-4A,71,9,1823.7833480930615
3332,22115001-4B,448,117,11468.28700054947
3333,22115001-4C,17,1,434.1918257099468
3334,22115001-4D,13,1,331.6268217583744
3335,22115001-5A,203,13,5004.447711851715
3336,22115001-6A,179,69,4622.642173411363
3337,22115001-6B,174,97,4482.283001161173
3338,22115001-7A,8,0,206.37056560121297
3339,22115001-7B,881,113,22877.778028140478
3340,22115001-8A,722,145,18565.67642688437
3341,22115001-8C,28,2,725.7173993412435
3342,22115001-8E,12,2,309.797108490174
3343,22115002-1A,344,13,8366.027337803735
3344,22115002-2A,372,10,9421.53999382716
3345,22115002-3A,279,0,7397.946231925138
3346,22115002-4E,320,32,7930.101037868364
3347,22115004-3A,651,47,16967.989440128997
3348,22115004-3C,501,123,13035.682316555103
3349,22115004-3E,12,0,312.23241826629453
3350,22115004-3F,46,13,1195.5040287519562
3351,22115004-3G,995,216,25860.70548041827
3352,22115004-3J,258,13,6715.073947327864
3353,22115004-3K,2493,424,64899.03863451833
3354,22115004-3L,3185,549,82991.16582872535
3355,22115004-3M,1390,280,36240.986127051
3356,22115004-3N,955,141,24853.304074578708
3357,22115005-1A,96,0,2514.3675902721234
3358,22115005-2A,26,5,673.7962883773116
3359,22115007-2A,1946,234,50239.14410459856
3360,22115007-4A,777,60,20096.75853247906
3361,22115007-5A,574,109,14800.1553174501
3362,22115007-5C,337,5,8634.951025383023
3363,221170001-1,2583,104,53838.3782987772
3364,221170001-2,883,38,20600.461038183283
3365,221170002-1,1774,325,40372.08836341922
3366,221170003-1,1290,204,29213.159263352376
3367,221170003-2,2057,1449,46856.93680832676
3368,221170003-3,1460,351,34260.24249729049
3369,221170004-1,1078,688,31841.425726892543
3370,221170004-3,893,481,26424.37659188751
3371,221170004-4,2330,943,67924.67697446104
3372,221170004-5,715,184,20839.986292237358
3373,221170004-6,946,268,27708.423455921442
3374,221170004-7,1026,269,30067.54616541358
3375,221170004-8,833,124,24615.4227552571
3376,221170004-9,490,26,14117.034896851328
3377,221170005-1,2700,837,78472.87108198866
3378,221170005-2,934,8,24036.292413744897
3379,221170005-3,330,41,9582.588659014698
3380,221170006-1,758,11,20041.56450327422
3381,221170006-2,965,6,26999.745771957267
3382,221170006-3,1118,5,28206.186766108065
3383,221170006-4,853,16,23683.919328139924
3384,221170007-1,1112,239,30736.600192811915
3385,221170007-2,1924,18,49021.06814538953
3386,221170007-3,258,81,7373.71681846592
3387,221170008-1,1953,946,46084.27126593913
3388,221170008-2,928,387,20560.838567994197
3389,221170008-3,1438,31,35746.65130415919
3390,221170009-1,1929,430,41247.81459773796
3391,22117003-3A,175,34,3834.598176843118
3392,22117003-3B,684,449,15452.153655843143
3393,22117003-3C,954,46,23548.75493526707
3394,22117004-10,688,8,20044.333031956434
3395,22117004-11,861,15,25396.199266325275
3396,22117004-1A,1508,929,44389.66410251435
3397,22117004-2A,887,836,26262.43799769839
3398,22117004-3B,1265,762,37558.98151006167
3399,22117004-5B,266,109,7796.882382340978
3400,22117004-7B,503,159,14770.819621139291
3401,22117004-9A,617,165,17955.67075331072
3402,22117007-1A,900,696,25511.13836992131
3403,2211704-10A,597,40,17693.971075165064
3404,22119000001,1374,220,51994.70797147235
3405,22119000002,1684,291,63761.15035272614
3406,22119000003,728,362,27543.57104682662
3407,22119000004,726,602,27461.478146263027
3408,22119000005,491,83,18532.884068250292
3409,22119000006,1206,785,45614.89720844246
3410,22119000008,717,4,26946.225810101532
3411,22119000009,1170,56,44302.66782970277
3412,22119000010,151,1,5719.608562194503
3413,22119000011,1643,66,61974.45221941036
3414,22119000012,787,362,29344.328743308597
3415,22119000013,226,4,8427.373851517985
3416,22119000014,429,75,16197.191748157898
3417,22119000015,467,66,17285.169422091436
3418,22119000016,1446,167,53848.27941347004
3419,22119000017,992,217,36822.643358127694
3420,22119000018,2680,1934,99118.38789216157
3421,22119000022,1886,719,69963.92095520017
3422,22119000024,807,763,29858.40256606839
3423,22119000025,928,873,34382.792302014524
3424,22119000026,1098,557,40740.34749529469
3425,22119000027,818,613,30342.04551473809
3426,22119000028,1581,264,58702.473334594586
3427,22119000029,1002,57,37203.7715929435
3428,2211900002B,47,3,1780.7694192459771
3429,22119000031,836,102,31064.296076885996
3430,22119000032,754,233,27883.519452077107
3431,22119000033,1411,457,52349.943397934825
3432,22119000034,561,387,20720.017213527426
3433,22119000035,1127,237,41491.93173547901
3434,22119000036,250,9,9228.118897268545
3435,22119000038,213,15,7830.997463129123
3436,22119000039,1395,465,51230.889710127114
3437,22119000040,485,80,17806.387730727212
3438,22119000041,2360,217,86358.57404369212
3439,22119000042,674,114,24734.31852390071
3440,22119000043,1427,427,52587.43316058629
3441,2211900017A,281,148,10419.851754254607
3442,2211900025A,109,107,4033.112932886511
3443,22121000003,442,39,15820.266357631703
3444,22121000004,803,168,28811.681344226014
3445,22121000005,574,70,20559.847261024734
3446,22121000006,137,109,4886.417111691348
3447,22121000008,1471,902,52670.9853472219
3448,22121000009,427,157,15115.625973468965
3449,22121000012,197,85,6978.669243988126
3450,22121000014,858,685,30595.923488715565
